DOI,Article Title,Abstract,Country Code,Institutions,Publication Year,isSuperconducting,isTrappedIon,isPhotonic,isSpin
10.1088/0953-4075/44/2/025501,Keeping a single qubit alive by experimental dynamic decoupling,"We demonstrate the use of dynamic decoupling techniques to extend the coherence time of a single memory qubit by nearly two orders of magnitude. By extending the Hahn spin-echo technique to correct for unknown, arbitrary polynomial variations in the qubit precession frequency, we show analytically that the required sequence of pi-pulses is identical to the Uhrig dynamic decoupling (UDD) sequence. We compare UDD and Carr-Purcell-Meiboom-Gill (CPMG) sequences applied to a single Ca-43(+) trapped-ion qubit and find that they afford comparable protection in our ambient noise environment.",GB,Univ Oxford,2011,0,1,0,0
10.1103/PhysRevA.95.032314,Enhancing the fidelity of two-qubit gates by measurements,"Dynamical decoupling techniques are the method of choice for increasing gate fidelities. While these methods have produced very impressive results in terms of decreasing local noise and increasing the fidelities of single-qubit operations, dealing with the noise of two-qubit gates has proven more challenging. The main obstacle is that the noise time scale is shorter than the two-qubit gate itself, so that refocusing methods do not work. We present a measurement-and feedback-based method to suppress two-qubit-gate noise, which cannot be suppressed by conventional methods. We analyze in detail this method for an error model, which is relevant for trapped-ion quantum information.",IL,Hebrew Univ Jerusalem,2017,0,1,0,0
10.1126/science.1253742,Quantum computations on a topologically encoded qubit,"The construction of a quantum computer remains a fundamental scientific and technological challenge because of the influence of unavoidable noise. Quantum states and operations can be protected from errors through the use of protocols for quantum computing with faulty components. We present a quantum error-correcting code in which one qubit is encoded in entangled states distributed over seven trapped-ion qubits. The code can detect one bit flip error, one phase flip error, or a combined error of both, regardless on which of the qubits they occur. We applied sequences of gate operations on the encoded qubit to explore its computational capabilities. This seven-qubit code represents a fully functional instance of a topologically encoded qubit, or color code, and opens a route toward fault-tolerant quantum computing.","AT,ES","Univ Innsbruck,Univ Complutense,Austrian Acad Sci",2014,0,1,0,0
10.1103/PhysRevA.105.022612,Comparing two-qubit and multiqubit gates within the toric code,"In some quantum computing architectures, entanglement of an arbitrary number of qubits can be generated in a single operation. This property has many potential applications, and may specifically be useful for quantum error correction (QEC). Stabilizer measurements can then be implemented using a single multiqubit gate instead of several two-qubit gates, thus reducing circuit depth. In this study, the toric code is used as a benchmark to compare the performance of two-qubit and five-qubit gates within parity-check circuits. We consider trapped ion qubits that are controlled via Raman transitions, where the primary source of error is assumed to be spontaneous photon scattering. We show that a five-qubit Molmer-Sorensen gate offers an approximately 40% improvement over two-qubit gates in terms of the fault tolerance threshold. This result indicates an advantage of using multiqubit gates in the context of QEC.",IL,Weizmann Inst Sci,2022,0,1,0,0
10.1016/j.optcom.2018.04.044,Coherence and entanglement dynamics of vibrating qubits,"We investigate the dynamics of coherence and entanglement of vibrating qubits. Firstly, we consider a single trapped ion qubit inside a perfect cavity and successively we use it to construct a bipartite system made of two of such subsystems, taken identical and noninteracting. As a general result, we find that qubit vibration can lead to prolonging initial coherence in both single-qubit and two-qubit system. However, despite of this coherence preservation, we show that the decay of the entanglement between the two qubits is sped up by the vibrational motion of the qubits. Furthermore, we highlight how the dynamics of photon-phonon correlations between cavity mode and vibrational mode, which may serve as a further useful resource stored in the single-qubit system, is strongly affected by the initial state of the qubit. These results provide new insights about the ability of systems made of moving qubits in maintaining quantum resources compared to systems of stationary qubits.","IR,IT","Univ Guilan,Islamic Azad Univ,Univ Palermo",2018,0,1,0,0
10.1371/journal.pone.0271462,Efficient realization of quantum primitives for Shor's algorithm using PennyLane library,"Efficient realization of quantum algorithms is among main challenges on the way towards practical quantum computing. Various libraries and frameworks for quantum software engineering have been developed. Here we present a software package containing implementations of various quantum gates and well-known quantum algorithms using PennyLane library. Additoinally, we used a simplified technique for decomposition of algorithms into a set of gates which are native for trapped-ion quantum processor and realized this technique using PennyLane library. The decomposition is used to analyze resources required for an execution of Shor's algorithm on the level of native operations of trapped-ion quantum computer. Our original contribution is the derivation of coefficients needed for implementation of the decomposition. Templates within the package include all required elements from the quantum part of Shor's algorithm, specifically, efficient modular exponentiation and quantum Fourier transform that can be realized for an arbitrary number of qubits specified by a user. All the qubit operations are decomposed into elementary gates realized in PennyLane library. Templates from the developed package can be used as qubit-operations when defining a QNode.",RU,"Skolkovo,Natl Univ Sci & Technol MISIS",2022,0,1,0,0
10.1038/s41586-020-2667-0,Experimental deterministic correction of qubit loss,"The successful operation of quantum computers relies on protecting qubits from decoherence and noise, which-if uncorrected-will lead to erroneous results. Because these errors accumulate during an algorithm, correcting them is a key requirement for large-scale and fault-tolerant quantum information processors. Besides computational errors, which can be addressed by quantum error correction(1-9), the carrier of the information can also be completely lost or the information can leak out of the computational space(10-14). It is expected that such loss errors will occur at rates that are comparable to those of computational errors. Here we experimentally implement a full cycle of qubit loss detection and correction on a minimal instance of a topological surface code(15,16) in a trapped-ion quantum processor. The key technique used for this correction is a quantum non-demolition measurement performed via an ancillary qubit, which acts as a minimally invasive probe that detects absent qubits while imparting the smallest quantum mechanically possible disturbance to the remaining qubits. Upon detecting qubit loss, a recovery procedure is triggered in real time that maps the logical information onto a new encoding on the remaining qubits. Although the current demonstration is performed in a trapped-ion quantum processor(17), the protocol is applicable to other quantum computing architectures and error correcting codes, including leading two- and three-dimensional topological codes. These deterministic methods provide a complete toolbox for the correction of qubit loss that, together with techniques that mitigate computational errors, constitute the building blocks of complete and scalable quantum error correction.","AT,DE,IT,GB","Univ Innsbruck,Univ Bologna,INFN,Swansea Univ,Alpine Quantum Technol GmbH,Rhein Westfal TH Aachen,Forschungszentrum Julich,Austrian Acad Sci",2020,0,1,0,0
10.1088/1367-2630/ab8830,Signal processing techniques for efficient compilation of controlled rotations in trapped ions,"Quantum logic gates with many control qubits are essential in many quantum algorithms, but remain challenging to perform in current experiments. Trapped ion quantum computers natively feature the Molmer-Sorensen (MS) entangling operation, which effectively applies an Ising interaction to all pairs of qubits at the same time. We consider a sequence of equal all-to-all MS operations, interleaved with single-qubit gates that act only on one special qubit. Using a connection with quantum signal processing techniques, we find that it is possible to perform an arbitray SU(2) rotation on the special qubit if and only if all other qubits are in the state vertical bar 1 >. Such controlled rotation gates with N - 1 control qubits require 2N applications of the MS gate, and can be mapped to a conventional Toffoli gate by demoting a single qubit to ancilla.",NL,"QuSoft,Ctr Wiskunde & Informat CWI,Univ Amsterdam",2020,0,1,0,0
10.1063/5.0069561,Design of strongly nonlinear graphene nanoelectromechanical systems in quantum regime,"We report on the analysis and design of atomically thin graphene resonant nanoelectromechanical systems (NEMS) that can be engineered to exhibit anharmonicity in the quantum regime. Analysis of graphene two-dimensional (2D) NEMS resonators suggests that with device lateral size scaled down to & SIM;10-30 nm, restoring force due to the third-order (Duffing) stiffness in graphene NEMS can rise to equal or even exceed the force of linear stiffness, enabling strongly nonlinear NEMS resonators with anharmonic potential energy that produces sufficient deviation from a quantum harmonic spectrum, which is necessary toward realizing NEMS qubits. Furthermore, the calculations provide device design guidelines and scaling of anharmonicity in graphene NEMS to facilitate future fabrication of graphene NEMS qubits with the desired nonlinear dynamical characteristics and performance. The results in this work shall help open possibilities for engineering a new type of qubits based on 2D resonant NEMS, which may offer a much more miniaturized, densely packed, and scalable qubit platform, supplementing today's mainstream technologies such as superconducting and trapped ion qubits.",US,"Univ Florida,US Air Force Res Lab",2022,1,1,0,0
10.1038/s41534-024-00914-w,End-to-end variational quantum sensing,"Harnessing quantum correlations can enable sensing beyond classical precision limits, with the realization of such sensors poised for transformative impacts across science and engineering. Real devices, however, face the accumulated impacts of noise and architecture constraints, making the design and success of practical quantum sensors challenging. Numerical and theoretical frameworks to optimize and analyze sensing protocols in their entirety are thus crucial for translating quantum advantage into widespread practice. Here, we present an end-to-end variational framework for quantum sensing protocols, where parameterized quantum circuits and neural networks form trainable, adaptive models for quantum sensor dynamics and estimation, respectively. The framework is general and can be adapted towards arbitrary qubit architectures, as we demonstrate with experimentally-relevant ans & auml;tze for trapped-ion and photonic systems, and enables to directly quantify the impacts that noise and finite data sampling. End-to-end variational approaches can thus underpin powerful design and analysis tools for practical quantum sensing advantage.",CA,"Univ Waterloo,Inst Quantum Comp,Perimeter Inst Theoret Phys,Ki3 Photon Technol,Univ Ottawa",2024,0,1,1,0
10.1103/PRXQuantum.4.040313,How to Wire a 1000-Qubit Trapped-Ion Quantum Computer,"One of the most formidable challenges of scaling up quantum computers is that of control-signal delivery. Today's small-scale quantum computers typically connect each qubit to one or more separate external signal sources. This approach is not scalable due to the input/output (I/O) limitations of the qubit chip, necessitating the integration of control electronics. However, it is no small feat to shrink control electronics into a small package that is compatible with qubit-chip fabrication and operational constraints without sacrificing performance. This so-called wiring challenge is likely to impact the development of more powerful quantum computers even in the near term. In this paper, we address the wiring challenge of trapped-ion quantum computers. We describe a control architecture called WISE (Wiring using Integrated Switching Electronics), which significantly reduces the I/O requirements of ion-trap quantum computing chips without compromising performance. Our method relies on judiciously integrating simple switching electronics into the ion-trap chip-in a way that is compatible with its fabrication and operation constraints-while the complex electronics remain external. To demonstrate its power, we describe how the WISE architecture can be used to operate a fully connected 1000-qubit trapped-ion quantum computer using approximately 200 signal sources at a speed of approximately 40-2600 quantum gate layers per second.","US,GB","Oxford Ion,Univ Oregon,Univ Oxford",2023,0,1,0,0
10.1088/1367-2630/ac09c8,Dissipative preparation of W states in trapped ion systems,"We present protocols for dissipative entanglement of three trapped-ion qubits and discuss a scheme that uses sympathetic cooling as the dissipation mechanism. This scheme relies on tailored destructive interference to generate any one of six entangled W states in a three-ion qubit space. Using a beryllium-magnesium ion crystal as an example system, we theoretically investigate the protocol's performance and the effects of likely error sources, including thermal secular motion of the ion crystal, calibration imperfections, and spontaneous photon scattering. We estimate that a fidelity of similar to 98% may be achieved in typical trapped ion experiments with similar to 1 ms interaction time. These protocols avoid timescale hierarchies for faster preparation of entangled states.","CH,US","NIST,Univ Colorado,Swiss Fed Inst Technol",2021,0,1,0,0
10.1103/PhysRevLett.123.260503,Robust and Resource-Efficient Microwave Near-Field Entangling 9Be+ Gate,"Microwave trapped-ion quantum logic gates avoid spontaneous emission as a fundamental source of decoherence. However, microwave two-qubit gates are still slower than laser-induced gates and hence more sensitive to fluctuations and noise of the motional mode frequency. We propose and implement amplitude-shaped gate drives to obtain resilience to such frequency changes without increasing the pulse energy per gate operation. We demonstrate the resilience by noise injection during a two-qubit entangling gate with Be-9(+) ion qubits. In the absence of injected noise, amplitude modulation gives an operation infidelity in the 10(-3) range.",DE,"Leibniz Univ Hannover,Phys Tech Bundesanstalt",2019,0,1,0,0
10.1103/PhysRevApplied.12.014038,Fast High-Fidelity Readout of a Single Trapped-Ion Qubit via Machine-Learning Methods,"In this work, we introduce machine-learning (ML) methods to implement fast and high-fidelity readout of a trapped-ion qubit on a hardware module, which is based on field-programmable gate arrays (FPGAs) and an ARM (Advanced RISC Machines) processor. An average readout fidelity of 99.5% (with 10(5) magnitude trials) within 171 mu s is achieved in experiments. Different ML architectures including convolutional neural networks and fully connected neural networks are implemented to compare with traditional methods, demonstrating higher fidelity and more robust readout results in a relatively short time with the proposed methods. Our hardware implementation of the proposed ML methods with FPGAs improves the readout efficiency to a higher level, through reducing the communication time between the trapped-ion system and central processing units (CPUs) in general personal computer (PCs) and the hardware can be devolved to a functional module, which is compatible with the real-time readout and feedback control of qubit states.",CN,Univ Sci & Technol China,2019,0,1,0,0
10.1103/PhysRevA.96.032341,"Fault tolerance with bare ancillary qubits for a [[7,1,3]] code","We present a [[ 7,1,3]] quantum error-correcting code that is able to achieve fault-tolerant syndrome measurement using one ancillary qubit per stabilizer for an error model of independent single-qubit Pauli errors. All single-qubit Pauli errors on the ancillary qubits propagate to form exclusively correctable errors on the data qubits. The situation changes for error models with two-qubit Pauli errors. We compare the level-1 logical error rates under two noise models: the standard Pauli symmetric depolarizing error model and an anisotropic error model. The anisotropic model is motivated by control errors on two-qubit gates commonly applied to trapped ion qubits. We find that one ancillary qubit per syndrome measurement is sufficient for fault-tolerance for the anisotropic error, but is not sufficient for the standard depolarizing errors. We then show how to achieve fault tolerance for the standard depolarizing errors by adding flag qubits to check for errors on select ancillary qubits. Our results on this [[ 7,1,3]] code demonstrates how physically motivated noise models may simplify fault-tolerant protocols.",US,Georgia Inst Technol,2017,0,1,0,0
10.1364/OL.38.004735,"High speed, high fidelity detection of an atomic hyperfine qubit","Fast and efficient detection of the qubit state in trapped ion systems is critical for implementing quantum error correction and performing fundamental tests such as a loophole-free Bell test. In this work we present a simple qubit state detection protocol for a Yb-171(+) hyperfine atomic qubit trapped in a microfabricated surface trap, enabled by high collection efficiency of the scattered photons and low background photon count rate. We demonstrate average detection times of 10.5, 28.1, and 99.8 mu s, corresponding to state detection fidelities of 99%, 99.856( 8)%, and 99.915(7)%, respectively. (C) 2013 Optical Society of America",US,"Duke Univ,Sandia Natl Labs",2013,0,1,0,0
10.1103/PhysRevLett.112.190502,Optimal Quantum Control of Multimode Couplings between Trapped Ion Qubits for Scalable Entanglement,We demonstrate entangling quantum gates within a chain of five trapped ion qubits by optimally shaping optical fields that couple to multiple collective modes of motion. We individually address qubits with segmented optical pulses to construct multipartite entangled states in a programmable way. This approach enables high-fidelity gates that can be scaled to larger qubit registers for quantum computation and simulation.,US,"Univ Maryland,NIST,Univ Michigan",2014,0,1,0,0
10.1103/PhysRevLett.133.010403,Inverse Mpemba Effect Demonstrated on a Single Trapped Ion Qubit,"The Mpemba effect is a counterintuitive phenomena in which a hot system reaches a cold temperature faster than a colder system, under otherwise identical conditions. Here, we propose a quantum analog of the Mpemba effect, on the simplest quantum system, a qubit. Specifically, we show it exhibits an inverse effect, in which a cold qubit reaches a hot temperature faster than a hot qubit. Furthermore, in our system a cold qubit can heat up exponentially faster, manifesting the strong version of the effect. This occurs only for sufficiently coherent systems, making this effect quantum mechanical, i.e., due to interference effects. We experimentally demonstrate our findings on a single 88 Sr + trapped ion qubit. The existence of this anomalous relaxation effect in simple quantum systems reveals its fundamentality, and may have a role in designing and operating quantum information processing devices.",IL,Weizmann Inst Sci,2024,0,1,0,0
10.1038/s41534-019-0218-z,"Dual-species, multi-qubit logic primitives for Ca+/Sr+ trapped-ion crystals","We demonstrate key multi-qubit quantum-logic primitives in a dual-species trapped-ion system based on Ca-40(+) and Sr-88(+) ions, using two optical qubits with quantum-logic-control frequencies in the red to near-infrared range. With all ionization, cooling, and control wavelengths in a wavelength band similar for the two species and centered in the visible, and with a favorable mass ratio for sympathetic cooling, this pair is a promising candidate for scalable quantum information processing. Same-species and dual-species two-qubit gates, based on the Molmer-Sorensen interaction and performed in a cryogenic surface-electrode trap, are characterized via the fidelity of generated entangled states; we achieve fidelities of 98.8(2)% and 975(2)% in Ca+-Ca+ and Sr+-Sr+ gates, respectively. For a similar Ca+-Sr+ gate, we achieve a fidelity of 94.3(3)%, and carrying out a Sr+-Sr+ gate performed with a Ca+ sympathetic cooling ion in a sr(+)-ca(+)-sr(+) crystal configuration, we achieve a fidelity of 95.7(3)%. These primitives form a set of trapped-ion capabilities for logic with sympathetic cooling and ancilla readout or state transfer for general quantum computing and communication applications.",US,MIT,2019,0,1,0,0
10.1007/s00340-017-6806-8,Polarisation-preserving photon frequency conversion from a trapped-ion-compatible wavelength to the telecom C-band,"We demonstrate polarisation-preserving frequency conversion of single-photon-level light at 854 nm, resonant with a trapped-ion transition and qubit, to the 1550-nm telecom C band. A total photon in / fiber-coupled photon out efficiency of similar to 30% is achieved, for a free-running photon noise rate of similar to 60 Hz. This performance would enable telecom conversion of 854 nm polarisation qubits, produced in existing trapped-ion systems, with a signal-to-noise ratio greater than 1. In combination with near-future trappedion systems, our converter would enable the observation of entanglement between an ion and a photon that has travelled more than 100 km in optical fiber: three orders of magnitude further than the state-of-the-art.",AT,"Inst Quantenopt & Quanteninformat,Univ Innsbruck",2017,0,1,0,0
10.1103/PhysRevLett.125.050402,Finite-Component Multicriticality at the Superradiant Quantum Phase Transition,"We demonstrate the existence of finite-component multicriticality in a qubit-boson model where biased qubits collectively coupled to a single-mode bosonic field. The interplay between biases and boson-qubit coupling produces a rich phase diagram which shows multiple superradiant phases and phase boundaries of different orders. In particular, multiple phases become indistinguishable in appropriate bias configurations, which is the signature of multicriticality. A series of universality classes characterizing these multicritical points are identified. Moreover, we present a trapped-ion realization with the potential to explore multicritical phenomena experimentally using a small number of ions. The results open a novel way to probe multicritical universality classes in experiments.",CN,"Beihang Univ,Chinese Acad Sci,Univ Chinese Acad Sci,Songshan Lake Mat Lab",2020,0,1,0,0
10.1103/PhysRevA.110.L010601,Robust and fast microwave-driven quantum logic for trapped-ion qubits,"Microwave-driven logic is a promising alternative to laser control in scaling trapped-ion based quantum processors. We implement Mt lmer-St rensen two-qubit gates on 43Ca+ hyperfine clock qubits in a cryogenic (=i25 K) surface trap, driven by near-field microwaves. We achieve gate durations of 154 mu s [with 1.0(2)% error] and 331 mu s [0.5(1)% error], which approaches the performance of typical laser-driven gates. In the 331 mu s gate, we demonstrate a Walsh-modulated dynamical decoupling scheme which suppresses errors due to fluctuations in the qubit frequency as well as imperfections in the decoupling drive itself.",GB,Univ Oxford,2024,0,1,0,0
10.1103/PhysRevA.107.022617,"Synthesizing a Σ circumflex accent z spin-dependent force for optical, metastable, and ground-state trapped-ion qubits","A single bichromatic field near resonant to a qubit transition is typically used for sigmax or sigmay Molmer-Sorensen-type interactions in trapped-ion systems. Using this field configuration, it is also possible to synthesize a sigmaz spin-dependent force by merely adjusting the beat-note frequency. Here, we expand on previous work and present a comprehensive theoretical and experimental investigation of this scheme with a laser near resonant to a quadrupole transition in 88Sr+. Further, we characterize its robustness to optical phase and qubit frequency offsets, and demonstrate its versatility by entangling optical, metastable, and ground-state qubits.","US,GB","Univ Oxford,Univ Texas San Antonio,Oxford Ion",2023,0,1,0,0
10.1103/PhysRevLett.121.180502,Robust Entanglement Gates for Trapped-Ion Qubits,"High-fidelity two-qubit entangling gates play an important role in many quantum information processing tasks and are a necessary building block for constructing a universal quantum computer. Such high-fidelity gates have been demonstrated on trapped-ion qubits; however, control errors and noise in gate parameters may still lead to reduced fidelity. Here we propose and demonstrate a general family of two-qubit entangling gates which are robust to different sources of noise and control errors. These gates generalize the renowned Molmer-Sorensen gate by using multitone drives. We experimentally implemented several of the proposed gates on Sr-88(+) ions trapped in a linear Paul trap and verified their resilience.",IL,Weizmann Inst Sci,2018,0,1,0,0
10.1103/PhysRevApplied.22.024001,In situ characterization of qubit-drive phase distortions,"Reducing errors in quantum gates is critical to the development of quantum computers. To do so, any distortions in the control signals should be identified; however, conventional tools are not always applicable when part of the system is under high vacuum, cryogenic, or microscopic. Here, we demonstrate a method to detect and compensate for amplitude-dependent phase changes, using the qubit itself as a probe. The technique is implemented using a microwave-driven trapped-ion qubit, where correcting phase distortions leads to a threefold improvement in the error of single-qubit gates implemented with pulses of different amplitudes, to attain state-of-the-art performance benchmarked at 1.6(4) x 10-6 - 6 error per Clifford gate.",GB,Univ Oxford,2024,0,1,0,0
10.1103/PhysRevLett.123.110503,Probing Qubit Memory Errors at the Part-per-Million Level,"Robust qubit memory is essential for quantum computing, both for near-term devices operating without error correction, and for the long-term goal of a fault-tolerant processor. We directly measure the memory error epsilon(m) for a Ca-43(+) trapped-ion qubit in the small-error regime and find epsilon(m) < 10(-4) for storage times t less than or similar to 50 ms. This exceeds gate or measurement times by three orders of magnitude. Using randomized benchmarking, at t = 1 ms we measure epsilon(m) = 1.2(7) x 10(-6), around ten times smaller than that extrapolated from the T-2* time, and limited by instability of the atomic clock reference used to benchmark the qubit.",GB,Univ Oxford,2019,0,1,0,0
10.1063/5.0069544,omg blueprint for trapped ion quantum computing with metastable states,"Quantum computers, much like their classical counterparts, will likely benefit from flexible qubit encodings that can be matched to different tasks. For trapped ion quantum processors, a common way to access multiple encodings is to use multiple, co-trapped atomic species. Here, we outline an alternative approach that allows flexible encoding capabilities in single-species systems through the use of long-lived metastable states as an effective, programmable second species. We describe the set of additional trapped ion primitives needed to enable this protocol and show that they are compatible with large-scale systems that are already in operation. Published under an exclusive license by AIP Publishing.",US,"Univ Oregon,Univ Calif Los Angeles,MIT,Honeywell Quantum Solut",2021,0,1,0,0
10.3390/s23177462,Quantum Random Access Memory for Dummies,"Quantum Random Access Memory (QRAM) has the potential to revolutionize the area of quantum computing. QRAM uses quantum computing principles to store and modify quantum or classical data efficiently, greatly accelerating a wide range of computer processes. Despite its importance, there is a lack of comprehensive surveys that cover the entire spectrum of QRAM architectures. We fill this gap by providing a comprehensive review of QRAM, emphasizing its significance and viability in existing noisy quantum computers. By drawing comparisons with conventional RAM for ease of understanding, this survey clarifies the fundamental ideas and actions of QRAM. QRAM provides an exponential time advantage compared to its classical counterpart by reading and writing all data at once, which is achieved owing to storage of data in a superposition of states. Overall, we compare six different QRAM technologies in terms of their structure and workings, circuit width and depth, unique qualities, practical implementation, and drawbacks. In general, with the exception of trainable machine learning-based QRAMs, we observe that QRAM has exponential depth/width requirements in terms of the number of qubits/qudits and that most QRAM implementations are practical for superconducting and trapped-ion qubit systems.",US,Penn State Univ,2023,1,1,0,0
10.1103/PhysRevA.92.060301,Error compensation of single-qubit gates in a surface-electrode ion trap using composite pulses,"The fidelity of laser-driven quantum logic operations on trapped ion qubits tend to be lower than microwave-driven logic operations due to the difficulty of stabilizing the driving fields at the ion location. Through stabilization of the driving optical fields and use of composite pulse sequences, we demonstrate high-fidelity single-qubit gates for the hyperfine qubit of a Yb-171(+) ion trapped in a microfabricated surface-electrode ion trap. Gate error is characterized using a randomized benchmarking protocol and an average error per randomized Clifford group gate of 3.6(3) x 10(-4) is measured. We also report experimental realization of palindromic pulse sequences that scale efficiently in sequence length.","AU,US","Duke Univ,Georgia Inst Technol,Univ Sydney,Sandia Natl Labs",2015,0,1,0,0
10.1103/PhysRevX.13.041023,Quantum Many-Body Jarzynski Equality and Dissipative Noise on a Digital Quantum Computer,"The quantum Jarzynski equality and the Crooks relation are fundamental laws connecting equilibrium processes with nonequilibrium fluctuations. They are promising tools to benchmark quantum devices and measure free energy differences. While they are well established theoretically and also experimental realizations for few-body systems already exist, their experimental validity in the quantum many-body regime has not been observed so far. Here, we present results for nonequilibrium protocols in systems with up to 16 interacting degrees of freedom obtained on trapped ion and superconducting qubit quantum computers, which test the quantum Jarzynski equality and the Crooks relation in the many-body regime. To achieve this, we overcome present-day limitations in the preparation of thermal ensembles and in the measurement of work distributions on noisy intermediate-scale quantum devices. We discuss the accuracy to which the Jarzynski equality holds on different quantum computing platforms subject to platformspecific errors. The analysis reveals the validity of Jarzynski's equality in a regime with energy dissipation, compensated for by a fast unitary drive. This provides new insights for analyzing errors in many-body quantum simulators.","BG,DE,US","Max Planck Inst Phys Komplexer Syst,Univ Calif,Lawrence Berkeley Natl Lab,Univ Cologne,Univ Bonn,St Kliment Ohridski Univ Sofia",2023,1,1,0,0
10.1103/PhysRevLett.129.240504,Crosstalk Suppression in Individually Addressed Two-Qubit Gates in a Trapped-Ion Quantum Computer,"Crosstalk between target and neighboring spectator qubits due to spillover of control signals represents a major error source limiting the fidelity of two-qubit entangling gates in quantum computers. We show that in our laser-driven trapped-ion system coherent crosstalk error can be modeled as residual X sigma phi interaction and can be actively canceled by single-qubit echoing pulses. We propose and demonstrate a crosstalk suppression scheme that eliminates all first-order crosstalk utilizing only local control of target qubits, as opposed to an existing scheme which requires control over all neighboring qubits. We report a two-qubit Bell state fidelity of 99.52(6)% with the echoing pulses applied after collective gates and 99.37(5)% with the echoing pulses applied to each gate in a five-ion chain. This scheme is widely applicable to other platforms with analogous interaction Hamiltonians.","CN,US","Duke Univ,IonQ Inc,Univ Sci & Technol China",2022,0,1,0,0
10.1103/PhysRevLett.110.230601,Extracting Quantum Work Statistics and Fluctuation Theorems by Single-Qubit Interferometry,"We propose an experimental scheme to verify the quantum nonequilibrium fluctuation relations using current technology. Specifically, we show that the characteristic function of the work distribution for a nonequilibrium quench of a general quantum system can be extracted by Ramsey interferometry of a single probe qubit. Our scheme paves the way for the full characterization of nonequilibrium processes in a variety of quantum systems, ranging from single particles to many-body atomic systems and spin chains. We demonstrate our idea using a time-dependent quench of the motional state of a trapped ion, where the internal pseudospin provides a convenient probe qubit.","IE,IT,SG,GB","Univ London Imperial Coll Sci Technol & Med,Univ Oxford,Natl Univ Singapore,Scuola Normale Super Pisa,CNR,Natl Univ Ireland Univ Coll Cork",2013,0,1,0,0
10.1063/5.0177638,First-order crosstalk mitigation in parallel quantum gates driven with multi-photon transitions,"We demonstrate an order of magnitude reduction in the sensitivity to optical crosstalk for neighboring trapped-ion qubits during simultaneous single-qubit gates driven with individual addressing beams. Gates are implemented via two-photon Raman transitions, where crosstalk is mitigated by offsetting the drive frequencies for each qubit to avoid first-order crosstalk effects from inter-beam two-photon resonance. The technique is simple to implement, and we find that phase-dependent crosstalk due to optical interference is reduced on the most impacted neighbor from a maximal fractional rotation error of 0.185(4) without crosstalk mitigation to <= 0.006 with the mitigation strategy. Furthermore, we characterize first-order crosstalk in the two-qubit gate and avoid the resulting rotation errors for the arbitrary-axis Molmer-Sorensen gate via a phase-agnostic composite gate. Finally, we demonstrate holistic system performance by constructing a composite CNOT gate using the improved single-qubit gates and phase-agnostic two-qubit gate. This work is done on the Quantum Scientific Computing Open User Testbed; however, our methods are widely applicable for individual addressing Raman gates and impose no significant overhead, enabling immediate improvement for quantum processors that incorporate this technique.",US,"Sandia Natl Labs,Univ New Mexico",2024,0,1,0,0
10.1103/PhysRevLett.126.250506,Quantum Oscillator Noise Spectroscopy via Displaced Cat States,Quantum harmonic oscillators are central to many modem quantum technologies. We introduce a method to determine the frequency noise spectrum of oscillator modes through coupling them to a qubit with continuously driven qubit-state-dependent displacements. We reconstruct the noise spectrum using a series of different drive phase and amplitude modulation patterns in conjunction with a data-fusion routine based on convex optimization. We apply the technique to the identification of intrinsic noise in the motional frequency of a single trapped ion with sensitivity to fluctuations at the sub-Hz level in a spectral range from quasi-dc up to 50 kHz.,"AU,CH","Univ Sydney,Q CTRL Pty Ltd,Paul Scherrer Inst",2021,0,1,0,0
10.1103/PhysRevA.89.062312,Nonadiabatic holonomic quantum computation in decoherence-free subspaces with trapped ions,"Implementing nonadiabatic holonomic quantum computation in decoherence-free subspaces may consolidate the advantages of both strategies and thus leads to suppression of both local and collective noises. In a recent paper, Xu et al. [Phys. Rev. Lett. 109, 170501 (2012)] proposed an interesting implementation of such a scheme; however, four-body interaction, which is hard to achieve in a realistic system, is required there. In this paper we propose a simplified scheme to implement such single-qubit and two-qubit logical operations by utilizing only two-body interactions, which is much easier to realize in a trapped ion system.",CN,S China Normal Univ,2014,0,1,0,0
10.1038/s41467-020-19074-4,Detecting and tracking drift in quantum information processors,"If quantum information processors are to fulfill their potential, the diverse errors that affect them must be understood and suppressed. But errors typically fluctuate over time, and the most widely used tools for characterizing them assume static error modes and rates. This mismatch can cause unheralded failures, misidentified error modes, and wasted experimental effort. Here, we demonstrate a spectral analysis technique for resolving time dependence in quantum processors. Our method is fast, simple, and statistically sound. It can be applied to time-series data from any quantum processor experiment. We use data from simulations and trapped-ion qubit experiments to show how our method can resolve time dependence when applied to popular characterization protocols, including randomized benchmarking, gate set tomography, and Ramsey spectroscopy. In the experiments, we detect instability and localize its source, implement drift control techniques to compensate for this instability, and then demonstrate that the instability has been suppressed. Time-dependent errors are one of the main obstacles to fully-fledged quantum information processing. Here, the authors develop a general methodology to monitor time-dependent errors, which could be used to make other characterisation protocols time-resolved, and demonstrate it on a trapped-ion qubit.",US,Sandia Natl Labs,2020,0,1,0,0
