,gate,spin,cavity,entanglement,state,photon,error,mode,silicon,measurement,ion,chip,fidelity,scheme,atom,polarization,control,information,generation,center,device,circuit,microwave,waveguide,source,field,frequency,noise,platform,emitter,couple,diamond,quantum computing,phase,network,protocol,quantum network,interaction,qkd,rate,memory,computation,number,technology,emission,quantum state,defect,loss,coherence,electron,level,channel,efficiency,code,resource,crystal,interface,resonator,distribution,wave,scale,order,property,process,structure,fiber,architecture,correlation,quantum dot,node,algorithm,material,dynamic,distance,quantum communication,optic,space,transition,realization,pair,tomography
coherence,0.19839002137983247,0.3319072646385835,0.19518001458970663,0.1911410308587636,0.21732537978733282,0.25756894336241504,0.032350772404131305,0.09901475429766743,0.23249527748763854,0.11233337871356203,0.16666666666666666,0.0512240832571883,0.1367753011080483,0.1115314369084038,0.16598500055174645,0.10101525445522108,0.2845344556816635,0.14201926382463348,0.1015346165133619,0.26142612057017944,0.18210783977117087,0.11486146460105282,0.06185895741317419,0.12803687993289598,0.050862071065450855,0.1254448685596461,0.09832102880166933,0.08661986608440464,0.2006969596246487,0.145143002285932,0.20263089807627863,0.21732537978733285,0.16473047434201574,0.11624763874381927,0.10394383930128556,0.11603956172955647,0.1777631476680729,0.1319115024109484,0.0,0.1125087900926024,0.1649572197684645,0.0708769911938334,0.07936507936507936,0.16419879175219737,0.20408163265306123,0.032773676267223106,0.11428571428571428,0.06879191604901097,1.0,0.15617376188860607,0.11785113019775793,0.07776157913597391,0.1270001270001905,0.0,0.06349206349206349,0.14002800840280097,0.1829098284755657,0.0430730492253948,0.09811468853477788,0.09035079029052513,0.15971914124998496,0.07377111135633176,0.15006449469682578,0.09712858623572641,0.11664236870396086,0.02231053741265801,0.11773762624173345,0.13725270326150324,0.11437725271791938,0.0734993936325038,0.0,0.15811388300841897,0.11587244366483039,0.15006449469682578,0.12598815766974242,0.07776157913597391,0.12121830534626528,0.15075567228888181,0.05159393703675823,0.12502713556962392,0.026082026547865053
electron,0.22893227903814295,0.4417261042993862,0.1524099856197375,0.10447924844167739,0.22878426018433035,0.2730458916984937,0.053049589176730555,0.12370805328914199,0.21785797263947917,0.08186978958365408,0.026028960314767677,0.14933067858931148,0.10874544956540737,0.0914459913718425,0.020161945963637795,0.1288367804206543,0.1964575037779742,0.09554324852000248,0.11099930115966097,0.19053020329181639,0.16845507025371442,0.07848026822466853,0.11270870433342903,0.11997600719760085,0.12974090927037235,0.1371383792280716,0.17914359097500465,0.1325719533387498,0.08776207771572381,0.2181749635334553,0.221519407392074,0.18478728707195913,0.03274291729632903,0.07261932421315972,0.1325719533387498,0.07928521511404356,0.12955571765025278,0.2243232584059758,0.04173919355648411,0.070283683977189,0.09016696346674323,0.13559679773956043,0.01735264020984512,0.14958733419877618,0.2231053741265801,0.07165743639000186,0.12493900951088485,0.037602223109147265,0.15617376188860607,1.0,0.11043152607484655,0.06375767130633382,0.19834087593950483,0.0,0.03470528041969024,0.17494960673627816,0.21995601319560154,0.07063224140220166,0.04290423201401441,0.09877295966495896,0.13968605915391563,0.08064778385455118,0.1640529566390124,0.045506810098065835,0.19127301391900148,0.0975609756097561,0.06435634802102162,0.025007816164017767,0.3000937939682132,0.10713431680111603,0.054372724782703684,0.1234661995811987,0.05066945919381399,0.10253309789938274,0.09838022268349254,0.0850102284084451,0.022086305214969307,0.09417632186960222,0.1128066693274418,0.13668170670045438,0.05702659485122011
level,0.2545875386086578,0.14285714285714285,0.2645251310812358,0.16753851219690674,0.32536778809658495,0.28975027848234597,0.10675210253672476,0.1516970091030344,0.09589940926145842,0.2471208252860862,0.07856742013183861,0.1126872339638022,0.24618298195866545,0.17251638983558856,0.2738612787525831,0.06944444444444445,0.18531232916527532,0.20728292700041878,0.14359163172354764,0.07188851546895894,0.1502313031443329,0.1895117478716537,0.1871137997959372,0.15089291007086422,0.11189084777289188,0.2457809998070054,0.17573987289165943,0.10004084133313015,0.15452877499092177,0.11973686801784993,0.11572751247156893,0.019920476822239894,0.16060401860990528,0.17809890291413707,0.12862393885688164,0.14359163172354764,0.13442652210290718,0.16927779169233606,0.0,0.079555728417573,0.2041241452319315,0.08770580193070292,0.1702294102856503,0.2370499115175087,0.11785113019775793,0.10814761408717503,0.07071067811865475,0.11350087076783316,0.11785113019775793,0.11043152607484655,1.0,0.032075014954979206,0.1496710850223124,0.05143444998736397,0.10475656017578482,0.21453196764494611,0.10562503704960495,0.17766726362967536,0.0323761954119088,0.20497289793748072,0.10540925533894598,0.10650160840378231,0.2011699496918062,0.1945941322606428,0.12830005981991682,0.036810508691615514,0.09712858623572641,0.07548513560963972,0.07548513560963972,0.06063390625908325,0.10257624248277727,0.07453559924999299,0.1338258447578277,0.061898446059017294,0.10393492741038726,0.12830005981991682,0.18333333333333332,0.21320071635561044,0.17025130615174974,0.08595177052156612,0.02151657414559676
channel,0.1889822365046136,0.08247860988423225,0.11952286093343938,0.2389760596996216,0.26835882863313776,0.23048486398515977,0.26194175932858044,0.12126781251816648,0.15819299929208316,0.0832272437507492,0.06804138174397717,0.1301200097264711,0.17766726362967536,0.1460834966964259,0.1405456737852613,0.19245008972987526,0.12838814775327387,0.17691065329876443,0.12435400084345173,0.08300970751529205,0.14678414098799655,0.16412198797244365,0.019641855032959652,0.06969444979857556,0.04845015831115092,0.10455916682125153,0.12487810821089254,0.1650245904961124,0.12745318548364543,0.05184758473652126,0.0890870806374748,0.13801311186847084,0.14265349750363765,0.20565089907970813,0.18152704954572363,0.1796224456627636,0.2681113792226244,0.19546515720279123,0.14547859349066158,0.21434709901482513,0.19641855032959654,0.10127393670836667,0.10584214937952005,0.10427491826743668,0.05832118435198043,0.09365858115816941,0.0816496580927726,0.22935415401872888,0.07776157913597391,0.06375767130633382,0.032075014954979206,1.0,0.1382602259640567,0.0890870806374748,0.25704521992169155,0.11433239009500588,0.10454167469786334,0.041030496993110906,0.37384810272802954,0.12909944487358058,0.16735967034880075,0.17568209223157663,0.12507979573107608,0.1453927907149931,0.07407407407407407,0.23377812812322402,0.09346202568200739,0.0435813633640409,0.0435813633640409,0.3033940182060688,0.047377936967913425,0.04303314829119352,0.08830215713766959,0.25015959146215216,0.2400274332743652,0.1111111111111111,0.13471506281091267,0.10257624248277727,0.18020683530042983,0.1786474002526241,0.09938079899999065
efficiency,0.19596545041740512,0.19243425217154453,0.1983030931263342,0.2017853988002107,0.2576032744446551,0.38857045755109026,0.07189966356788136,0.3143721592674105,0.16239811372331048,0.13315263138784014,0.08466675133346034,0.13661476666175615,0.24318672855696002,0.1983030931263342,0.13116516715679058,0.1496710850223124,0.14644553813566333,0.18452690647022058,0.2836880022264773,0.11620402679752966,0.22416096662402304,0.1531679162134967,0.1466471150213533,0.14634630010967337,0.24115427409938567,0.11152059967018081,0.116543309349613,0.23101541386263655,0.16652512382443227,0.11290322580645161,0.16628219864210797,0.10733469768527296,0.17307199961487485,0.11810771907149852,0.1232082207267395,0.12894909192112602,0.2765552935400362,0.11726944291283466,0.06788442333021306,0.2714839819775673,0.21997067253202995,0.11026698931685078,0.1411112522224339,0.15813727782736897,0.1270001270001905,0.16024705035571787,0.0762000762001143,0.2140462608328655,0.1270001270001905,0.19834087593950483,0.1496710850223124,0.1382602259640567,1.0,0.055427399547369326,0.1270001270001905,0.19561932335813415,0.2764319002071608,0.13402192668680962,0.13955847253041037,0.08032193289024989,0.15618950441794283,0.18035210484058706,0.06670373459650701,0.1233534278728621,0.10369516947304253,0.23800905112740578,0.10466885439780776,0.0203362958695521,0.1626903669564168,0.17424273674761284,0.06632365324280728,0.1405633825579373,0.02060214108575823,0.18343527014039426,0.1920061442949277,0.1555427542095638,0.10776318121606494,0.01914598952668709,0.09173411178551379,0.16672385200602882,0.06956083436402524
code,0.11785113019775793,0.022043335708870276,0.042591770999996,0.018248296715045298,0.18442777839082938,0.19076027145504007,0.44474958999666075,0.08642716314028859,0.0507346289431841,0.09532892796759983,0.07273929674533079,0.026082026547865053,0.09496714704969829,0.23425474049997796,0.0,0.025717224993681984,0.04575090108716775,0.15018785229652767,0.04431333960293278,0.0,0.04279604925109129,0.04386344633065127,0.0,0.0,0.0,0.09581010095306072,0.07509392614826384,0.2381652558112334,0.16350382386265755,0.027713699773684663,0.047619047619047616,0.0,0.183003604348671,0.12683657235796025,0.026462806201248155,0.1550966886102647,0.02262814111007102,0.06716604942594676,0.0,0.07365429242103545,0.0,0.16239958858823003,0.16972502573910517,0.06270444935206126,0.03117398431942748,0.07509392614826384,0.0,0.21016277499709352,0.0,0.0,0.05143444998736397,0.0890870806374748,0.055427399547369326,1.0,0.09698572899377439,0.0,0.02793993781135563,0.0657951694959769,0.029974532466509034,0.0,0.07319250547113999,0.14085904245475275,0.0,0.06358558550989461,0.029695693545824933,0.0,0.14987266233254518,0.0,0.0,0.0,0.037986858819879316,0.0,0.03539961627023943,0.1432670637653132,0.109971479845643,0.029695693545824933,0.09258200997725516,0.0,0.10508138749854676,0.031830350703961514,0.0
resource,0.3257515165866385,0.056119585808456156,0.11927667558259851,0.2787473366690303,0.35684290755204034,0.3460269643151636,0.23903626276385911,0.1320196723968899,0.09041483013408166,0.3494816226644152,0.12962962962962962,0.10624254305194611,0.21276157950140848,0.28192668774068735,0.12909944487358058,0.19641855032959651,0.16306653015674283,0.2634032499995339,0.214350857083764,0.06777714237004652,0.07626738588707158,0.18984047621562894,0.12830005981991682,0.09958423994780798,0.15823755442584714,0.07317617332646023,0.06372659274182271,0.17516461808179604,0.17691065329876443,0.16933350266692068,0.12123216124221799,0.0375624113212674,0.29119023242275505,0.07749842582921285,0.16169041669088866,0.16922436085560316,0.11521685497004726,0.1481968730789667,0.059391387091649865,0.21251660350824897,0.09622504486493763,0.27563274353157435,0.18518518518518517,0.26606285700587534,0.06349206349206349,0.17843445967710359,0.022222222222222223,0.1872668825778632,0.06349206349206349,0.03470528041969024,0.10475656017578482,0.25704521992169155,0.1270001270001905,0.09698572899377439,1.0,0.062234670401244876,0.08535791995526398,0.083753151271601,0.13736056394868904,0.05270462766947299,0.17391639824998364,0.1721325931647741,0.13130643285972254,0.19425717247145283,0.09072184232530289,0.20823168251814142,0.16788513371506436,0.142336136715633,0.16012815380508713,0.09527699174583824,0.1353937324099872,0.03513641844631533,0.03604920469572501,0.14589603651080282,0.18198289441185014,0.13608276348795434,0.0628539361054709,0.083753151271601,0.1203858530857692,0.09724332766526304,0.08114408259335794
crystal,0.14044414010296896,0.254609368194002,0.34163335903782827,0.10538757288364328,0.2682492720543188,0.23716696842131096,0.04756514941544941,0.18024290500833565,0.2278909546875542,0.08564012729138519,0.16336600980326782,0.06694619270045785,0.19500597976723485,0.09565734053059191,0.12654276706088277,0.09901475429766744,0.13211031413252305,0.1499149321140883,0.12795921120877393,0.12812442652769462,0.1922322627333814,0.04222003309207491,0.08084520834544433,0.21514499158934372,0.09970960320351538,0.09222042432098154,0.25699702648129424,0.06792356108113244,0.19672236884115843,0.1600521736566552,0.2138963159732493,0.14201432049934526,0.05871569517001025,0.09766755200895179,0.10188534162169867,0.11374152107446572,0.17424273674761284,0.17239884636824623,0.0,0.0945262908268554,0.18190171877724975,0.05210501057189061,0.062234670401244876,0.14753475782690814,0.18003601080360127,0.04818694246524267,0.2520504151250418,0.03371478249494491,0.14002800840280097,0.17494960673627816,0.21453196764494611,0.11433239009500588,0.19561932335813415,0.0,0.062234670401244876,1.0,0.19721624229023174,0.12666009927622474,0.03846865240564102,0.15498260496951669,0.14090046549415863,0.16269784336399212,0.12870604798676138,0.10880577991654783,0.20960938184084413,0.10934350421017384,0.03846865240564102,0.0,0.15695698526580623,0.12007302660701855,0.0,0.2656844656620286,0.09086217008485092,0.11031946970293832,0.08820935400416052,0.11433239009500588,0.09901475429766743,0.12666009927622474,0.05057217374241736,0.06127555276542501,0.025565499628245683
interface,0.1876869351772299,0.38801034018222225,0.28738776107321623,0.19272567209421865,0.259706193209883,0.3427746996781088,0.014497321867154718,0.1521304824911477,0.20837578950055077,0.08949307311967476,0.17071583991052797,0.16833667614028097,0.1448743395748978,0.08746584032663103,0.1487654111041394,0.12071432805669137,0.17448485570729164,0.20561572340611634,0.1170015795319856,0.2538307348149819,0.23854593145211705,0.09007733425625468,0.1663247859647789,0.14754098360655737,0.16714700274440253,0.1405387337722316,0.1321815364753605,0.10868726645779396,0.22784329769824463,0.22764980017060302,0.2514594403022007,0.2813483759773733,0.13421911977483972,0.05953593985730022,0.17079427586224766,0.1170015795319856,0.3850273729397961,0.21018090732748376,0.034219295541457743,0.14405274448481928,0.20328584951250753,0.0635240816804284,0.07113159996271998,0.23301046924712143,0.2926557255609051,0.029373674772302332,0.23046638387921276,0.06165531606864755,0.1829098284755657,0.21995601319560154,0.10562503704960495,0.10454167469786334,0.2764319002071608,0.02793993781135563,0.08535791995526398,0.19721624229023174,1.0,0.135116001384382,0.0703488721352527,0.14171085778131032,0.2290393337255473,0.13223592098145726,0.11768446184934014,0.18654061700873456,0.24393057429501447,0.1999600119960014,0.0703488721352527,0.04100461840523648,0.22552540122880063,0.26349772505463526,0.04457671986919932,0.24293289905367482,0.0,0.13449652782781732,0.19357356739833093,0.08711806224821945,0.05432144762551112,0.2123251450326003,0.21579360624026642,0.037352196805657635,0.0
resonator,0.15120368418975152,0.0913717355809759,0.1765469659009499,0.16388869433927225,0.1868706368604627,0.23062654323024873,0.05120915564991892,0.23883257361061286,0.21029989116983447,0.11854425819911225,0.15075567228888181,0.23424374030084533,0.1574591643244434,0.14712247158412492,0.1556997888323046,0.0,0.1264279082482028,0.1152857439776791,0.15306919373065675,0.022990024493585143,0.2513077682953601,0.25757575757575757,0.4134344328947824,0.15441828729643658,0.16102266006701546,0.1654758480803738,0.4150286783196448,0.21938172723813917,0.24003256025808464,0.09572994763343544,0.21383430086192493,0.025482359571881278,0.14223139677922814,0.12267493651573678,0.14625448482542613,0.07653459686532837,0.1563263498701806,0.18560646746692377,0.0,0.08480669144409479,0.04351941398892446,0.09349469900084571,0.167506302543202,0.15883752012092464,0.0861460984507896,0.12105003117656306,0.030151134457776358,0.10889310129609417,0.0430730492253948,0.07063224140220166,0.17766726362967536,0.041030496993110906,0.13402192668680962,0.0657951694959769,0.083753151271601,0.12666009927622474,0.135116001384382,1.0,0.041415768328129106,0.14301938838683884,0.10112997936948631,0.13623731522826651,0.03959037912324479,0.10249879721504898,0.10257624248277727,0.023544080467400554,0.08283153665625821,0.07242068243779014,0.14484136487558028,0.025854384499750957,0.0,0.09534625892455924,0.04891159880445185,0.09897594780811197,0.09496714704969829,0.10257624248277727,0.10660035817780521,0.09090909090909091,0.036297700432031385,0.10994987428338561,0.055048188256318034
distribution,0.1801591589447014,0.06937756159694744,0.12064516593999956,0.298653352639614,0.25539990311691463,0.3152019909964608,0.27995438152125124,0.08160433493741087,0.19161409458665385,0.13201373014193926,0.06868028197434452,0.2134304585735135,0.20324694243999442,0.1340501843777773,0.1063990353197863,0.24282146558931603,0.08639579781058926,0.24159717180424753,0.20920278276883897,0.0,0.18857036045412787,0.1518578172031401,0.03965257928590721,0.08793609016906588,0.13041359828277438,0.12061824522875511,0.09453802374948816,0.09994449069791543,0.15437994631824248,0.017444809066301296,0.029974532466509034,0.023218173010628604,0.11519439708078569,0.14371057093999037,0.13325932093055393,0.22314963495342824,0.22789803132115205,0.09865027552909438,0.5139561687500467,0.3863567714076135,0.13878402750067523,0.05111244327719891,0.13736056394868904,0.10525404696228419,0.09811468853477788,0.14180703562423225,0.10988845115895121,0.24804403006957926,0.09811468853477788,0.04290423201401441,0.0323761954119088,0.37384810272802954,0.13955847253041037,0.029974532466509034,0.13736056394868904,0.03846865240564102,0.0703488721352527,0.041415768328129106,1.0,0.10859306069076735,0.16893115712933657,0.1063990353197863,0.14429060534161728,0.1467580111896608,0.11215443081840885,0.34323385611211527,0.09433962264150944,0.08798117404291673,0.06598588053218754,0.14134285422946366,0.07173421497882156,0.04343722427630694,0.08913130356431728,0.2344722336801281,0.19036384827209385,0.11215443081840885,0.15540573797716226,0.06212365249219366,0.09921761202783169,0.10018048746260763,0.10031397251510384
wave,0.1341862600304233,0.14374722712498647,0.12344267996967354,0.10577717706958902,0.1781741612749496,0.23324447490696723,0.053708615552957466,0.26614532371118854,0.05514109665703558,0.0690723704994422,0.026352313834736494,0.15118578920369088,0.1651445647689541,0.06172133998483677,0.14288690166235204,0.1304372986874877,0.11602387022306428,0.14509525002200233,0.1605403247669839,0.024112141108520606,0.20155644370746376,0.11123730207865243,0.06846531968814576,0.24293289905367482,0.13135265938214027,0.2776840538002493,0.2720535937912544,0.15339299776947407,0.13327849749579576,0.04016096644512494,0.12076147288491199,0.026726124191242435,0.04972451580988469,0.2021840210757971,0.01917412472118426,0.04816209743009517,0.11476952126219177,0.19466570535691505,0.042257712736425826,0.106735210044723,0.13693063937629152,0.019611613513818404,0.05270462766947299,0.09086737992230741,0.06776309271789385,0.14509525002200233,0.06324555320336758,0.1522773975253762,0.09035079029052513,0.09877295966495896,0.20497289793748072,0.12909944487358058,0.08032193289024989,0.0,0.05270462766947299,0.15498260496951669,0.14171085778131032,0.14301938838683884,0.10859306069076735,1.0,0.035355339059327376,0.14288690166235204,0.08304547985373997,0.138216401287639,0.15061601901917732,0.1234661995811987,0.0651558364144604,0.05063696835418333,0.05063696835418333,0.05423261445466404,0.0,0.075,0.07694837640638656,0.14532958974404495,0.05976143046671969,0.06454972243679029,0.06708203932499368,0.11918282365569904,0.11420804814403214,0.13837968120433275,0.11547005383792514
scale,0.30190368221228,0.21458312693999718,0.1745743121887939,0.20568833780186058,0.3086709862908689,0.3481829164154699,0.24052559968237083,0.19926334924652145,0.3639126714370255,0.24420770786392612,0.14907119849998599,0.30735042819928804,0.27247463045653303,0.09819805060619657,0.12990381056766578,0.11858541225631422,0.21096325392232293,0.25649458802128855,0.15892681321527494,0.18754844335438023,0.20830127958541944,0.2584432806109095,0.09682458365518543,0.2004094170098539,0.22556657928456697,0.061360086709227,0.20519567041703082,0.20337230420499017,0.26178369268230967,0.1419904585617662,0.08539125638299666,0.18898223650461363,0.17580271160193578,0.16895945459576184,0.2440467650459882,0.17027872844493744,0.3246172270321178,0.13764944032233706,0.08964214570007951,0.17610411189931965,0.22592402852876597,0.1941450686788302,0.18633899812498247,0.24630293870491862,0.15971914124998496,0.16672148221383756,0.11180339887498948,0.12113592796308724,0.15971914124998496,0.13968605915391563,0.10540925533894598,0.16735967034880075,0.15618950441794283,0.07319250547113999,0.17391639824998364,0.14090046549415863,0.2290393337255473,0.10112997936948631,0.16893115712933657,0.035355339059327376,1.0,0.15877132402714708,0.11744404390294069,0.17374889710522776,0.12171612389003691,0.192068331336634,0.18428853505018536,0.08951435925492911,0.0716114874039433,0.2684377460965796,0.17516226243634267,0.10606601717798213,0.07254762501100116,0.17616606585441102,0.21128856368212914,0.10650160840378231,0.15811388300841897,0.06741998624632421,0.1749741181689038,0.19569842191603265,0.08164965809277261
order,0.17928429140015906,0.11736911946539275,0.17638342073763938,0.15114173098063566,0.23276574958505852,0.2821382463434393,0.21926450482675727,0.23008949665421113,0.21010507881568247,0.1804715339179766,0.19364916731037085,0.27774602993176545,0.11236664374387369,0.17638342073763938,0.11666666666666667,0.07607257743127308,0.23006608383332586,0.18757714462371258,0.15729675152792288,0.05906244232186183,0.1898886313281875,0.1556997888323046,0.07453559924999299,0.1487654111041394,0.15321285325897388,0.14170505031628391,0.22213082915965962,0.1252448582170299,0.2176428750330035,0.18035210484058706,0.14085904245475275,0.04364357804719848,0.20299948573528753,0.15007505629691603,0.06262242910851495,0.10486450101861526,0.13386988815041648,0.15894388284780528,0.10350983390135314,0.21787233516529753,0.1304372986874877,0.06405126152203486,0.10041067934611822,0.22257871507327406,0.18442777839082938,0.08885233166386385,0.07745966692414834,0.23312620206007845,0.07377111135633176,0.08064778385455118,0.10650160840378231,0.17568209223157663,0.18035210484058706,0.14085904245475275,0.1721325931647741,0.16269784336399212,0.13223592098145726,0.13623731522826651,0.1063990353197863,0.14288690166235204,0.15877132402714708,1.0,0.11866111313364182,0.11285321907949182,0.08784104611578832,0.14113362174546457,0.15959855297967945,0.08268982305947231,0.041344911529736156,0.06642111641550714,0.08989331499509895,0.10206207261596575,0.06282808624375433,0.16951587590520262,0.14638501094227999,0.12297746456210364,0.10954451150103321,0.11677484162422844,0.1554174680400523,0.07532435771547094,0.09428090415820634
property,0.12156613477096616,0.3183348654463746,0.1281419574064149,0.14274514194391816,0.25893977761077724,0.3013095453181754,0.05947010334500526,0.10401019349846875,0.19843281603361568,0.1147229630552298,0.04376881095324085,0.06277648205743445,0.1142875802206236,0.10251356592513193,0.08475793795260131,0.09284766908852594,0.17894050529015934,0.17070131605315375,0.14665363136764376,0.120144259719491,0.18025917091861166,0.07918075824648958,0.018952451089472584,0.08406032989238582,0.17141527273285956,0.17295304121680086,0.09037128496931669,0.1273859510596964,0.1967675871773127,0.1667593364912675,0.12894035738878187,0.08877935232369506,0.09635257977162426,0.10684843940271613,0.0636929755298482,0.07999288983689659,0.1361584280828961,0.16166106912431769,0.03509312031717982,0.044319383677268745,0.05685735326841775,0.11400590984727985,0.10212722555756198,0.22638375506100344,0.24385480388234188,0.10543316579753614,0.2363515791475006,0.07903718467733489,0.15006449469682578,0.1640529566390124,0.2011699496918062,0.12507979573107608,0.06670373459650701,0.0,0.13130643285972254,0.12870604798676138,0.11768446184934014,0.03959037912324479,0.14429060534161728,0.08304547985373997,0.11744404390294069,0.11866111313364182,1.0,0.12753608187321183,0.214422506967559,0.061519858739629646,0.07214530267080864,0.147180996735913,0.12615514005935402,0.04503773491110449,0.045715032088249445,0.31142054945152486,0.06390214842634574,0.08620689655172414,0.14888750009563956,0.07147416898918632,0.09284766908852593,0.09897594780811197,0.11065205854826884,0.03830602342540459,0.0
process,0.35220075648148114,0.17660643936260018,0.19905436822494996,0.29240281505847926,0.3557174309558559,0.37677581034938074,0.16496470133046887,0.22119475133243585,0.16936453206642932,0.271557247398098,0.16188097705954402,0.25539990311691463,0.33815833236412224,0.20853314766423328,0.11285321907949182,0.1945941322606428,0.20363684832629847,0.7204780371448981,0.2268240163863781,0.13330773485437844,0.26667876121581074,0.2538065454848832,0.1962702539322155,0.17410457587481892,0.19595972187246213,0.22388619523219602,0.2005454330197139,0.20023571015840683,0.25471391614863703,0.16035945623472073,0.11657357343480679,0.14775954824320167,0.20363684832629847,0.28227422011071557,0.23557142371577275,0.2268240163863781,0.24172236504937622,0.12954737490043877,0.0,0.15298947609101202,0.12617373467070997,0.18070977622160056,0.20504923760875576,0.18606462588589617,0.08325307391633692,0.2562524977474122,0.17483145522430754,0.15200780026903413,0.09712858623572641,0.045506810098065835,0.1945941322606428,0.1453927907149931,0.1233534278728621,0.06358558550989461,0.19425717247145283,0.10880577991654783,0.18654061700873456,0.10249879721504898,0.1467580111896608,0.138216401287639,0.17374889710522776,0.11285321907949182,0.12753608187321183,1.0,0.17182784357226455,0.06067574679742112,0.1867829233322956,0.17108323315187576,0.1555302119562507,0.16657415116319238,0.08453958309103056,0.09214426752509268,0.11029436104106953,0.26782577193374485,0.24474103273811745,0.21148042285817176,0.12362450755382011,0.1464268531643557,0.22216524654704986,0.1416766040547675,0.14186538042638172
structure,0.0944911182523068,0.17870365474916988,0.15936381457791915,0.12517793603313512,0.2760262237369417,0.2750948376597068,0.030816677568068284,0.14821621529998125,0.07909649964604158,0.1188960625010703,0.045360921162651446,0.06506000486323554,0.07106690545187014,0.11952286093343938,0.08784104611578832,0.11226255234242723,0.11412279800291011,0.19772367133391316,0.20725666807241955,0.10376213439411505,0.17347216662217774,0.1367683233103697,0.07856742013183861,0.22650696184537056,0.1615005277038364,0.10455916682125153,0.1404878717372541,0.04950737714883372,0.20392509677383266,0.1555427542095638,0.1781741612749496,0.11501092655705904,0.05706139900145506,0.14237369936287486,0.09901475429766744,0.11053688963862376,0.11288900177794711,0.16754156331667822,0.0,0.04593152121746253,0.05892556509887896,0.10127393670836667,0.10584214937952005,0.1694467421845846,0.1749635530559413,0.031219527052723135,0.19051586888313607,0.0982946374365981,0.11664236870396086,0.19127301391900148,0.12830005981991682,0.07407407407407407,0.10369516947304253,0.029695693545824933,0.09072184232530289,0.20960938184084413,0.24393057429501447,0.10257624248277727,0.11215443081840885,0.15061601901917732,0.12171612389003691,0.08784104611578832,0.214422506967559,0.17182784357226455,1.0,0.0850102284084451,0.03738481027280295,0.06537204504606134,0.1743254534561636,0.09335200560186732,0.047377936967913425,0.12909944487358058,0.11037769642208699,0.05360562674188975,0.051434449987363975,0.07407407407407407,0.13471506281091267,0.20515248496555455,0.08191219786383175,0.07939884455672182,0.0
fiber,0.09639253854237598,0.07887966148203325,0.12192798849579002,0.1958985908281451,0.2023860763169076,0.28157857581407164,0.17683196392243516,0.17009857327257022,0.14523864842631945,0.0955147545142631,0.07808688094430304,0.14933067858931148,0.16311817434811104,0.10668698993381627,0.060485837890913385,0.2576735608413086,0.0982287518889871,0.11942906065000311,0.17442747325089583,0.11908137705738524,0.13782687566212998,0.047088160934801115,0.09016696346674323,0.0999800059980007,0.20387857171058513,0.08571148701754475,0.05374307729250139,0.11363310286178553,0.10238909066834444,0.07933635037580193,0.05111986324432477,0.10559273546969092,0.08185729324082258,0.1270838173730295,0.15151080381571405,0.17442747325089583,0.16194464706281597,0.04806926965842339,0.3339135484518729,0.281134735908756,0.13525044520011484,0.019370971105651492,0.06941056083938048,0.17950480103853142,0.15617376188860607,0.19705795007250512,0.0,0.1316077808820154,0.02231053741265801,0.0975609756097561,0.036810508691615514,0.23377812812322402,0.23800905112740578,0.0,0.20823168251814142,0.10934350421017384,0.1999600119960014,0.023544080467400554,0.34323385611211527,0.1234661995811987,0.192068331336634,0.14113362174546457,0.061519858739629646,0.06067574679742112,0.0850102284084451,1.0,0.021452116007007204,0.025007816164017767,0.10003126465607107,0.16070147520167405,0.08155908717405552,0.07407971974871923,0.0,0.28709267411827166,0.2361125344403821,0.21252557102111275,0.13251783128981584,0.07063224140220166,0.1316077808820154,0.06834085335022719,0.11405318970244022
architecture,0.24374474445459599,0.09712858623572641,0.0938351290644441,0.16081334372902292,0.25539990311691463,0.3152019909964608,0.2488483391300011,0.1360072248956848,0.19161409458665385,0.14401497833666102,0.06868028197434452,0.1313418206606237,0.20324694243999442,0.17426523969111046,0.17733172553297716,0.04856429311786321,0.20159019489137495,0.2100844972210848,0.18130907839966046,0.12568373773353236,0.21550898337614613,0.2761051221875274,0.07930515857181442,0.10552330820287906,0.081508498926734,0.09046368392156633,0.09453802374948816,0.09994449069791543,0.1929749328978031,0.17444809066301295,0.13488539609929065,0.13930903806377162,0.3023852923370624,0.14371057093999037,0.2165463965121501,0.20920278276883897,0.11394901566057603,0.11274317203325072,0.036711154910717615,0.16999697941934994,0.13878402750067523,0.20444977310879564,0.1068359941823137,0.1841945821839973,0.058868813120866725,0.06302534916632545,0.10988845115895121,0.1818989553843581,0.11773762624173345,0.06435634802102162,0.09712858623572641,0.09346202568200739,0.10466885439780776,0.14987266233254518,0.16788513371506436,0.03846865240564102,0.0703488721352527,0.08283153665625821,0.09433962264150944,0.0651558364144604,0.18428853505018536,0.15959855297967945,0.07214530267080864,0.1867829233322956,0.03738481027280295,0.021452116007007204,1.0,0.08798117404291673,0.06598588053218754,0.11778571185788637,0.1434684299576431,0.0651558364144604,0.11141412945539661,0.07214530267080864,0.10383482633023301,0.13084683595481034,0.09712858623572641,0.08283153665625821,0.08268134335652641,0.0801443899700861,0.02507849312877596
