,gate,spin,entanglement,cavity,photon,state,scheme,measurement,phase,polarization,atom,mode,silicon,information,fidelity,circuit,chip,device,frequency,control,couple,source,quantum dot,generation,waveguide,field,protocol,error,microwave,ion,interaction,quantum state,channel,quantum network,crystal,center,diamond,quantum computing,noise,emitter,computation,platform,resonator,rate,network,number,technology,memory,resource,level,loss,electron,interface,process,distribution,coherence,emission,efficiency,scale,cluster state,defect,wave,qkd,quantum communication,node,optic,fiber,tomography,correlation,experiment,distance,quantum memory,detection,pair,architecture,realization,decoherence,storage,light,transition,environment,property,order,quantum system,pulse,way,space,band,transfer,structure,dynamic,matter,path,parameter,communication,bin,quantum computer,material,laser,degree,probability,transmission,conversion,regime,qudit,quantum gate,range,code,algorithm,semiconductor,temperature,demonstration,wavelength,vacancy,gap,teleportation,set,advantage,array,qed,ensemble,freedom,excitation,step,simulation,resonance,energy
communication,0.1703708227029042,0.12252431251824965,0.18406313873377625,0.0991704379697524,0.25566982846976266,0.21457665735823114,0.1691667537316788,0.1325244279909818,0.10526402059083038,0.12650692076028908,0.08552633429846423,0.1570507370438399,0.19413038432339436,0.2566324512873683,0.1503469028406766,0.11254678698328127,0.17346716129384596,0.13660936077897456,0.18945113236288152,0.08722744581279786,0.09173411178551379,0.16651298598237932,0.11129733498244039,0.19540793733772574,0.11174521339154048,0.15966927317115587,0.18285233293381226,0.1570442987175464,0.1283440811146828,0.1157562254139464,0.13264730648561454,0.16141434437719468,0.17405323942483145,0.1739470160453975,0.09129850594412946,0.046964663578423126,0.06381996508895696,0.14690149008681025,0.12357436780653086,0.07332355751067665,0.13386988815041648,0.20000640030721636,0.12634379120080136,0.217547632917983,0.1847579984912311,0.1111842345880035,0.16739340469688033,0.11239127513459674,0.1225848632076479,0.10092946653787334,0.14607760951060714,0.08997856234948101,0.10456292660552612,0.1685549537031621,0.15747695876199802,0.11463932323813245,0.10695340092890232,0.11503946170861015,0.16086682753357462,0.05697450783028801,0.08097232353140799,0.11764874102179254,0.1270001270001905,0.1840406687173666,0.11741165894605782,0.14258580900753562,0.1536230967599611,0.07232591160228818,0.08326256191221613,0.0974520383182843,0.22049230160816946,0.11665706565717285,0.16759670288154663,0.11463932323813245,0.10752688172043011,0.08314109932105399,0.11181737692078705,0.1286180282377182,0.1251621121570517,0.042781360371560925,0.05144721129508729,0.09379580992210836,0.13548283655415652,0.09195649783739733,0.11666618055859374,0.13089829980575002,0.12299911461286575,0.11894651701745163,0.10059909096557137,0.07827216384455093,0.012136601593822073,0.07919849388524858,0.03829197905337418,0.0406725917391042,1.0,0.1333223607510547,0.04666647222343749,0.07332355751067665,0.1903144272279226,0.1087564112558304,0.08793332784666023,0.12090832578915782,0.14147983106149004,0.023482331789211563,0.05776712868787001,0.0991515465631671,0.17297550002576423,0.0406725917391042,0.014520228062301072,0.0991515465631671,0.11185803039492456,0.13496784352422153,0.1157562254139464,0.06928424943421166,0.041946761398096714,0.05046473326893667,0.04637388957601683,0.12299911461286575,0.029040456124602144,0.041946761398096714,0.08099976712600426,0.10306094230348134,0.07658395810674835,0.139039421207573,0.05029954548278569,0.10535439753906142,0.025723605647543644
bin,0.09085696114340229,0.1092218359346582,0.15056148183256218,0.0910823875804769,0.22217409224461532,0.18963956800759307,0.18823674154144757,0.10432810619146021,0.07808688094430304,0.15249857033260467,0.02356531710978064,0.12785098686685265,0.08445679527122513,0.1803843829557519,0.18986694361805562,0.05168390037803012,0.12577870090366056,0.14858040970318637,0.21354551962390278,0.054622793778705186,0.010531568296778366,0.16903085094570333,0.0255550625999976,0.15075567228888181,0.08980265101338746,0.05237396965048332,0.09068729346753406,0.10181380644282834,0.058938356929073905,0.05315774339537505,0.07106690545187014,0.11648203547531591,0.09325048082403138,0.16339132535636214,0.10062296072292844,0.016175386202065652,0.05275349613399974,0.07142857142857142,0.10476554251750986,0.014430750636460153,0.024590370452110582,0.06613000712661082,0.058019780864778235,0.13187135630376542,0.10181380644282834,0.058913292774451606,0.06015963482945112,0.16891359054245025,0.056293600445650044,0.08111071056538127,0.12577870090366056,0.04648509810399775,0.05238277125875493,0.13545709229571926,0.21695039902914265,0.0430730492253948,0.029469178464536953,0.09245003270420485,0.0816496580927726,0.0,0.02231053741265801,0.14734589232268477,0.14580296087995107,0.16903085094570333,0.08087693101032827,0.0785741568881324,0.2604813176220296,0.09964083320898795,0.08193419066805777,0.061025546979768634,0.21131436046675395,0.125,0.11544600509168122,0.0861460984507896,0.0,0.0890870806374748,0.04621404565861647,0.17719247798458349,0.07958371636159366,0.014734589232268476,0.0354384955969167,0.0430730492253948,0.0430730492253948,0.014076132545204187,0.1767995272883752,0.06440497390481659,0.07702340943102745,0.049160514400834666,0.0,0.0,0.0,0.01558699215971374,0.03516899742266649,0.04202488610103943,0.1333223607510547,1.0,0.0,0.0,0.09832102880166933,0.14982983545287878,0.03028565371446743,0.13628544171510343,0.12403473458920845,0.04852615860619696,0.1061116218154582,0.03414938883812553,0.014893886718362483,0.02801659073402629,0.0,0.0,0.0,0.0929701962079955,0.12403473458920845,0.05727026612409094,0.0,0.023174488732966077,0.09583148474999098,0.04621404565861647,0.020004001200400138,0.019262853213235488,0.11159049512642046,0.1577593229640665,0.05275349613399974,0.10314212462587934,0.017323973216880926,0.0,0.01771924779845835
quantum computer,0.262369973756526,0.09383881776971761,0.11233556629457339,0.1004261784091643,0.23045588976979406,0.1801019401915468,0.12001029890354564,0.1574825390867375,0.09664006546863486,0.06862971855589192,0.09279568606594726,0.06970882078505321,0.13302984591489828,0.14206380074566607,0.13593809157757686,0.16281700676636537,0.16839939255127293,0.1170162148901806,0.06540342522702709,0.11184890879926125,0.058059806335559024,0.0760698261128964,0.05031546054266276,0.05088401486645687,0.08082870090099549,0.04124772370405789,0.07935758183737239,0.16036927448647031,0.05802197824619047,0.13954997918088904,0.10394347012419862,0.09173677015195968,0.07344049141145632,0.10294457783383788,0.039623386482652456,0.06369555958062435,0.08309324832467525,0.281271975231506,0.13407763041445644,0.04546041623861315,0.22271394261341526,0.1562443489032333,0.09138829485147773,0.11329833514827259,0.10023079655404395,0.16703223491870509,0.1421382422685609,0.07760074345035732,0.15960482687763103,0.10038234700188539,0.05943507972397868,0.07321975003023397,0.11345030265838622,0.12954096529105344,0.05339430885441655,0.10176802973291374,0.046417582596952375,0.09361297191214449,0.18372608486985015,0.12363416685043632,0.01757092099429725,0.046417582596952375,0.02296576060873127,0.057052369584672295,0.050956447664499485,0.11345030265838622,0.05128626630291749,0.05231552474475615,0.025811286645983367,0.1345718449264875,0.05200720661785805,0.0421907962847259,0.07955572841757301,0.13569070631055166,0.24499897917304683,0.09020771689863955,0.03639640453634656,0.013954997918088904,0.11490796803275208,0.034813186947714285,0.027909995836177807,0.022615117718425278,0.07915291201448847,0.0997723844361737,0.06329113924050633,0.16231321545547459,0.09705707876359082,0.025811286645983367,0.08186216918157273,0.012132134845448853,0.0395044735862605,0.06137857701752954,0.06924437360389604,0.04412957816406878,0.04666647222343749,0.0,1.0,0.013259288069595499,0.09033950326094178,0.10727292231458152,0.07155544738814346,0.059629539490119544,0.04186499375426671,0.025478223832249743,0.06267707347241022,0.12102635224824873,0.09383881776971763,0.11032394541017194,0.2048069634581867,0.040342117416082915,0.07585341080633831,0.09762633337364529,0.055819991672355615,0.030069238966213184,0.06068272864507065,0.03650267163704923,0.07547319081399415,0.13345348329993736,0.0787719090223795,0.030341364322535324,0.04394219057377803,0.09939613909408525,0.027697749441558416,0.12764835214161904,0.09550586404516817,0.014288630630398279,0.027909995836177807
material,0.07495316889958614,0.1965892748731962,0.11113247657830429,0.15779218606680065,0.22798775683397354,0.1840525434580776,0.07394637578467615,0.09323848796425263,0.0920262717290388,0.07188851546895894,0.10692217131196412,0.12981130226966278,0.13934660285832354,0.18452380952380953,0.0854357657716761,0.11085631052094103,0.09338592095470355,0.1552586069843957,0.09787003658578391,0.13518451760896877,0.1824501122999404,0.08964214570007953,0.07378647873726218,0.05330017908890261,0.10583343916682543,0.1555427542095638,0.049875466805381644,0.031497039417435604,0.07293249574894728,0.13155870289605437,0.15075567228888181,0.06114994880877857,0.0439586982263858,0.06290245103533908,0.2282766956670531,0.16012815380508716,0.14506471329641488,0.06874649261535878,0.05401697696268037,0.19047619047619047,0.05071505162084871,0.14547859349066158,0.09572775448236508,0.07911877721292356,0.0839921051131616,0.07776157913597391,0.16543055566182172,0.09289773523888237,0.037151880838356854,0.07647191129018725,0.11413834783352655,0.11504474832710557,0.2052645124581854,0.11174639994246767,0.033557802760701215,0.17766726362967536,0.19448665533052606,0.09805806756909202,0.11547005383792515,0.0,0.1840525434580776,0.0607770797907894,0.0,0.12948309934455932,0.08006407690254358,0.07562376774775252,0.040291148201269014,0.04109974682633932,0.040555355282690636,0.0604122093330177,0.11984874925111247,0.04419417382415922,0.07142857142857142,0.05922242120989178,0.04888237167378443,0.052495065695726005,0.08895749936068606,0.05847053462046861,0.09847982464479191,0.1093987436234209,0.14617633655117152,0.22504520059758878,0.0829113896938485,0.11612216904860295,0.0397778642087865,0.06375767130633382,0.08895749936068606,0.17573987289165943,0.04287464628562721,0.1143739277494535,0.11034745181364906,0.1414447374652509,0.08703882797784893,0.08089377861617925,0.07332355751067665,0.0,0.013259288069595499,1.0,0.02703690352179376,0.056183321871936844,0.09993755853278152,0.06246097408298845,0.07308816827558576,0.08006407690254358,0.0,0.08451542547285165,0.11058146711617285,0.0,0.0,0.1267731382092775,0.14301938838683884,0.012782749814122842,0.13155870289605437,0.1259881576697424,0.19069251784911845,0.019117977822546813,0.026352313834736494,0.06354107097191862,0.04950737714883372,0.04767312946227961,0.09205746178983233,0.026028960314767677,0.07253235664820744,0.048621663832631515,0.04287464628562721,0.1496710850223124,0.14617633655117152
laser,0.13982861013716677,0.14350946197048195,0.11453125733564,0.12432961009727539,0.23931145709072998,0.18810077052375487,0.11515858720569187,0.11169437554445213,0.1343576932312535,0.20116703570562938,0.1513751265217193,0.1184522283732357,0.10172251775439549,0.17380866549724558,0.15938438039707692,0.11619957935828408,0.1716908971899401,0.13521051213235277,0.11431163823167224,0.16666666666666666,0.09302013758011403,0.10664042597030368,0.11285761872936695,0.1037571695799112,0.19572034031470317,0.18503735531943447,0.07281782194256266,0.10218988991416098,0.08281849174905268,0.07113879915305903,0.08151933134075308,0.11053526637585831,0.12835876495216744,0.11370310713796443,0.12119357448701654,0.03896432500995984,0.0564782494724905,0.047794944556367035,0.11566778213857244,0.08111071056538127,0.09872481295984872,0.17699808135119716,0.06988091568203694,0.1636431960895103,0.13284685688840928,0.06622661785325219,0.12881462322197967,0.14693252564523793,0.07232197088734793,0.13956054891839753,0.1716908971899401,0.13685996549319585,0.07360677045181883,0.09322796471098456,0.09798830016960199,0.1152857439776791,0.1419745572840903,0.13786169864475184,0.16858544608470494,0.031512674583162724,0.03582871819500093,0.1301433441770828,0.16390251702679645,0.10664042597030368,0.07792865001991968,0.10515252921688403,0.14379392104440056,0.08000711205939974,0.039473684210526314,0.17640278012972244,0.11665220654555924,0.1433848336691011,0.1506341767642795,0.09222859518214328,0.05947325850872581,0.07153292293991269,0.06184633699941168,0.15650535813672986,0.20235680335009487,0.08281849174905268,0.05691103932244722,0.03458572319330373,0.08070002078437537,0.04521000789084244,0.2968297964288087,0.08274288037841211,0.08658487179917634,0.05263157894736842,0.06955186050933215,0.07421560439929402,0.026851080677052736,0.08760958050630781,0.112956498944981,0.07873622236652332,0.1903144272279226,0.09832102880166933,0.09033950326094178,0.02703690352179376,1.0,0.08749572785196143,0.07295405746286962,0.0972720766171595,0.09959431881428263,0.06494054168326639,0.06390214842634574,0.09597148699373931,0.08371385281611447,0.04499212706658475,0.03212462831016178,0.06855106213838522,0.09280323373346189,0.0995345203586879,0.12804983847550624,0.09197090092274487,0.030934411244487297,0.055824219567359015,0.025649458802128853,0.03710780219964701,0.04818694246524267,0.0,0.08960215366342483,0.038002094395360494,0.112956498944981,0.09464970485606021,0.055641488407465724,0.0582716546748065,0.07113879915305903
degree,0.1920269814204835,0.19218367001782316,0.1375103301904657,0.12766016417281356,0.30018524910502936,0.2531399269503094,0.1914418037133461,0.15666989036012804,0.08934350362952097,0.30534353162371025,0.08650429583135691,0.25599237924891444,0.07515796838544139,0.2600485183786791,0.14400195383176448,0.11038421066791516,0.09234247009337436,0.07272180923534245,0.10293498572043645,0.1531175237409325,0.13355136981493917,0.08864052604279184,0.12792042981336627,0.1149919149152138,0.05137408089380563,0.12584028419429014,0.18830578401867848,0.0849411985729376,0.029502647161824748,0.035478743759344955,0.15584716206816715,0.13428316362064172,0.07112867591590193,0.07270084086278815,0.08394770008488578,0.06477502756312957,0.09389050536260404,0.16685595311797866,0.09614414947874673,0.09631426606617743,0.1312975903779549,0.11769797726729993,0.06776662085122183,0.08801408338010137,0.10192943828752511,0.10223234961887634,0.11376392303190627,0.046973730240900874,0.16531543347970826,0.10827043935570554,0.0755529300763972,0.1137592917989042,0.07866339502806552,0.20018756842553126,0.1176482632303335,0.09582659576267816,0.07867372576486599,0.07933288280219176,0.08563488385776752,0.013096815896275179,0.07445291969126747,0.07867372576486599,0.0778498944161523,0.16922282244532985,0.043183351708753044,0.17480754450681224,0.09779143167281402,0.09975399716733135,0.10936965981495178,0.13848167095963182,0.08814764755799084,0.04767312946227962,0.07705141285294195,0.15332255322028507,0.0790955718224221,0.15289415743128767,0.041125806057633246,0.09460998335825321,0.0796741010771075,0.0983421572060825,0.04730499167912661,0.0574959574576069,0.08624393618641035,0.21607915910814401,0.05363646115729076,0.14615040496740334,0.08225161211526649,0.05468482990747589,0.04624972900628803,0.030844354543224938,0.06695661315233828,0.09362816758985389,0.11736313170325505,0.07479575920067658,0.1087564112558304,0.14982983545287878,0.10727292231458152,0.056183321871936844,0.08749572785196143,1.0,0.05053341616328513,0.060640099395942164,0.09460998335825321,0.06477502756312957,0.12393749056438944,0.17094086468945693,0.06958374259266012,0.03739787960033829,0.0801068804751829,0.05698028822981898,0.0385694607919935,0.08273403039920306,0.08278373543847156,0.08918825850158447,0.051425947722658,0.046401616866730944,0.08528028654224416,0.11309596665849143,0.05340458698345527,0.0385694607919935,0.09930420492387221,0.8633970960424556,0.09389050536260404,0.08850794148547424,0.09249945801257606,0.07265392195447241,0.07095748751868991
probability,0.17415730337078653,0.06630745105538027,0.22931260249476337,0.14192429247959798,0.2573312729602198,0.2648701704232648,0.25273869283277006,0.1741754249361413,0.14071227803735942,0.10507130481676512,0.10491258194778935,0.15324385330946894,0.05222234729811739,0.1284911466850048,0.19211044145849757,0.07669875476364056,0.04666380470774197,0.05144834030331229,0.07042242607126019,0.06484805107810633,0.05470085633186358,0.08958617182905827,0.09480909262799544,0.15980069302514827,0.06663343378519918,0.08549509706742582,0.13457967434674104,0.17942102156218995,0.021866086688556777,0.06573827785585626,0.14312846132343007,0.09428672450603164,0.14826796797457048,0.09698889675393703,0.07466208753238716,0.03600633767319481,0.026095343896982936,0.08833315666719667,0.12632080024913966,0.0642455733425024,0.13684513787599334,0.09813673430261813,0.043050591300568944,0.10674365528824176,0.04721605830583946,0.15736887292168403,0.08927671953364495,0.08355575567698781,0.15872511836663558,0.07737946312060225,0.14932417506477433,0.0689837476189754,0.03886793853819682,0.07897132686590855,0.17103792875908488,0.02130675907001977,0.08746434675422711,0.12739589027486853,0.0865484644815831,0.05824076263283536,0.01655438565145405,0.08746434675422711,0.02163711612039577,0.16125510929230488,0.09601690046185282,0.13603778488368887,0.08455857861606325,0.049288900249677456,0.03647702873143481,0.0905617305946966,0.07839747093838063,0.039749920500238504,0.20344431558459095,0.1384939339551285,0.032974997942497586,0.09443211661167893,0.11430251099085134,0.03944296671351375,0.04920916619868476,0.043732173377113555,0.06573827785585626,0.05326689767504942,0.11718717488510873,0.07311128621736433,0.08348135528616736,0.1051344691334946,0.11430251099085134,0.04863603830857975,0.05141744967290608,0.0685815065945108,0.062031683950705366,0.05782762525740312,0.05219068779396587,0.09354720936668214,0.08793332784666023,0.03028565371446743,0.07155544738814346,0.09993755853278152,0.07295405746286962,0.05053341616328513,1.0,0.07865168539325842,0.06573827785585626,0.07201267534638962,0.03936733295894781,0.03800819376052221,0.08840993474050704,0.08315307499260635,0.10390057443393726,0.06334698960087035,0.08575805098939392,0.05748645634914616,0.0788859334270275,0.028329634983503674,0.028586016996464642,0.05158630874706816,0.02370227315699886,0.05715125549542567,0.04452881761454454,0.08575805098939392,0.041399990892003004,0.03511715505756132,0.05219068779396587,0.05466521672139194,0.05141744967290608,0.026923973076148085,0.09203358899819876
transmission,0.11235955056179775,0.1105124184256338,0.12935582704832804,0.14192429247959798,0.2533104718202163,0.21520701346890264,0.1529734193461503,0.09676412496452294,0.12415789238590537,0.12931852900524937,0.0874271516231578,0.12405454791718913,0.03133340837887043,0.17667532669188163,0.1408809904028982,0.16106738500364517,0.10266037035703235,0.1763943096113564,0.12323924562470534,0.11348408938668608,0.11721612071113623,0.08958617182905827,0.10429000189079499,0.09588041581508897,0.14278592953971253,0.13990106792851498,0.11214972862228419,0.1322049632563505,0.196794780197011,0.052590622284685,0.12806230749991113,0.16500176788555537,0.17792156156948458,0.1212361209424213,0.10266037035703235,0.08401478790412123,0.06523835974245734,0.044166578333598334,0.12632080024913966,0.053537977785418675,0.082107082725596,0.07360255072696359,0.18296501302741802,0.12453426450294872,0.11331853993401471,0.09616986678547357,0.14135480592827118,0.0940002251366113,0.10024744317892774,0.14616120811669314,0.1866552188309679,0.09197833015863387,0.07773587707639364,0.12922580759875946,0.15091581949331018,0.11718717488510873,0.03279913003283516,0.0979968386729758,0.06923877158526648,0.02912038131641768,0.01655438565145405,0.15306260681989742,0.10818558060197886,0.19708957802392818,0.08401478790412123,0.12632080024913966,0.13287776639667082,0.049288900249677456,0.04863603830857975,0.09961790365416626,0.22539272894784435,0.0927498145005565,0.08566076445666988,0.08522703628007908,0.08793332784666023,0.11331853993401471,0.09144200879268108,0.0788859334270275,0.11810199887684343,0.08746434675422711,0.0262953111423425,0.11718717488510873,0.0639202772100593,0.0940002251366113,0.10733317108221517,0.09557679012135872,0.08001175769359595,0.08511306704001456,0.08998053692758565,0.12573276208993647,0.062031683950705366,0.12722077556628686,0.026095343896982936,0.08315307499260635,0.12090832578915782,0.13628544171510343,0.059629539490119544,0.06246097408298845,0.0972720766171595,0.060640099395942164,0.07865168539325842,1.0,0.0788859334270275,0.12002112557731603,0.059050999438421715,0.05067759168069628,0.08840993474050704,0.062364806244454764,0.0,0.03800819376052221,0.028586016996464642,0.0689837476189754,0.06573827785585626,0.05665926996700735,0.0714650424911616,0.10317261749413632,0.082957956049496,0.1371630131890216,0.10390057443393726,0.08575805098939392,0.096599978748007,0.0585285917626022,0.05219068779396587,0.13119652013134064,0.11568926176403868,0.05384794615229617,0.0788859334270275
conversion,0.13805038349729812,0.12931515002796792,0.15824481071536975,0.11862248757760663,0.2446550941793644,0.1743387399508634,0.11673947138515438,0.07548513560963972,0.06779839886978022,0.14186339772328768,0.04092084994511045,0.179316968752367,0.14665806660010133,0.15035280330977643,0.17234388406307669,0.1256477377721115,0.12012714393341946,0.14620444468267854,0.22661152915482607,0.04742586610203935,0.12801546729290464,0.17820842224272612,0.08875203139603666,0.1589409883014377,0.10024783185467541,0.1364200199246001,0.06124114937967811,0.0220997848043932,0.20469129684700807,0.1076923076923077,0.08814764755799084,0.101134728482141,0.11566298639324804,0.20806631666082195,0.1528890922788975,0.05617667256463242,0.10687334289668037,0.062017367294604234,0.15918343668810866,0.05011760110325881,0.06405126152203486,0.12440333788202981,0.17631346895192668,0.12490516445824953,0.1546984936307524,0.05115106243138806,0.09576084901786827,0.08555053885005912,0.0879777585583741,0.05030272728659586,0.0982858450364341,0.09417419115948375,0.14781319121038664,0.17641453715681726,0.07063713605183176,0.06232979933389715,0.11513885447644205,0.18347224430767506,0.12152872405004,0.08518740546199818,0.05811291331695447,0.12793206052938005,0.0,0.15724272550828775,0.16853001769389728,0.14781319121038664,0.1696208382576527,0.05767498007284724,0.07113879915305903,0.10597002531915625,0.19493925957690475,0.07752170911825529,0.07517640165488822,0.09972767893423544,0.03858540847131546,0.06629935441317959,0.04012502821292038,0.046153846153846156,0.08061435194835377,0.05117282421175202,0.015384615384615385,0.06232979933389715,0.06232979933389715,0.08555053885005912,0.08372998750853342,0.06710301229387411,0.02675001880861359,0.12804983847550624,0.13537278845914205,0.05350003761722718,0.014517167628488533,0.04059989714705751,0.03053524082762296,0.07297563831157798,0.14147983106149004,0.12403473458920845,0.04186499375426671,0.07308816827558576,0.09959431881428263,0.09460998335825321,0.06573827785585626,0.0788859334270275,1.0,0.05617667256463242,0.023032671985243936,0.04447495899966607,0.07758909001678076,0.0,0.0,0.04447495899966607,0.1337987216011345,0.0807207352795575,0.18461538461538463,0.08287419301647449,0.0,0.08048436365855337,0.013867504905630728,0.08025005642584077,0.01736833685729687,0.03344968040028363,0.08073973509982287,0.09588141518882391,0.06107048165524592,0.08955244237056603,0.060165683759618685,0.09451456227158637,0.06153846153846154
regime,0.15002640697164504,0.11017817175163999,0.1381763444646921,0.216574040912105,0.23622343794815326,0.21219835670692222,0.1207771456767694,0.08958064164776167,0.04420799098060879,0.03453412578549853,0.1027274993580964,0.11692374848704812,0.033469971382071036,0.15440929116919117,0.09576470009359644,0.13108590529005595,0.02990743022772896,0.13346578726703212,0.12223963651627971,0.04329369445551092,0.2754594823588484,0.08612538776448218,0.13165611772087665,0.08534859274986485,0.13218592315208866,0.14944064441601537,0.06389173135770136,0.07060987881136029,0.09342836717341034,0.014044168141158105,0.2172620473133704,0.041964978891537,0.042234151143996694,0.06906825157099707,0.1395680077294018,0.02564102564102564,0.04181210050035454,0.05661385170722979,0.16607306486718587,0.13725270326150324,0.05847053462046861,0.09609277669950918,0.12646184589363416,0.10452043574297692,0.050435627722400206,0.09338863578008764,0.06357621470658531,0.033469971382071036,0.04461796566774507,0.18367958959266126,0.11962972091091584,0.07368761261836121,0.08303653243359294,0.12269996377475823,0.053735490018263415,0.10241831129983783,0.08174982127673405,0.05233952441844397,0.07396002616336389,0.0,0.017683196392243517,0.08174982127673405,0.023112508176051212,0.06698641270570836,0.08974358974358974,0.0622773993251947,0.025806988704625458,0.0,0.09091675835657295,0.11608434657339094,0.09421114395319916,0.014153462926807445,0.022875450543583874,0.045519249466594594,0.09392932715684625,0.050435627722400206,0.09767725810110087,0.014044168141158105,0.0946163550445155,0.10510691307008664,0.05617667256463242,0.09103849893318919,0.07965868656654054,0.04462662850942805,0.03821733574837462,0.10209398197194813,0.06104828631318804,0.16884540837649262,0.0961161313666907,0.1465158871516513,0.1855322042281621,0.12354155277685021,0.04181210050035454,0.16654334688162284,0.023482331789211563,0.04852615860619696,0.025478223832249743,0.08006407690254358,0.06494054168326639,0.06477502756312957,0.07201267534638962,0.12002112557731603,0.05617667256463242,1.0,0.021025856676559002,0.05413319619607667,0.12985284527871854,0.06661733875264914,0.03171009961029961,0.10826639239215334,0.04580286124143444,0.036843806309180605,0.04213250442347432,0.04539206495016018,0.1679438245519263,0.0,0.10127393670836667,0.07325794357582564,0.09513029883089882,0.1526762041381148,0.014740991400388204,0.06251954041004441,0.16724840200141816,0.058392729483381464,0.054923503638108974,0.12941939442218642,0.16853001769389728
qudit,0.10826016563710648,0.0645335910551972,0.07210366836744465,0.03551850700383293,0.16200799034537758,0.1450036976414354,0.10486405613365624,0.09040846714944138,0.05800147905657416,0.07079568397357487,0.01531589335482564,0.10227035427542776,0.09148552676223441,0.1594435256153774,0.1121826564211757,0.06718221551305152,0.08174781439921426,0.0772539303936907,0.12336926772412633,0.09940334199653783,0.013689641954834839,0.10985884360051029,0.0,0.0979811894172745,0.0,0.040847528424868836,0.13097939266856334,0.06617222226472869,0.0,0.0,0.06598396520540799,0.12388188827780261,0.017316179571791195,0.02831827358942995,0.016349562879842853,0.0,0.0,0.061898446059017294,0.08511331870602444,0.018758061837103223,0.06392844019805122,0.10028694463571924,0.03770900990025203,0.12466565289662514,0.03308611113236434,0.10721125348377948,0.06516628844986676,0.03659421070489376,0.08780905704445412,0.13555692745397505,0.049048688639528555,0.04028297472553804,0.0,0.11319187753050172,0.07050168600188522,0.0,0.03830602342540459,0.03433508017497365,0.015161960871578069,0.05101443274928473,0.0,0.03830602342540459,0.0,0.09416472308615167,0.042051713353118005,0.08511331870602444,0.021161947784524245,0.08634657835526911,0.042601432284230495,0.04759507025216035,0.051502620262460476,0.023211917272131483,0.07503224734841289,0.09331541849264238,0.03851141912524667,0.13234444452945737,0.0,0.023032671985243936,0.05172413793103448,0.019153011712702294,0.023032671985243936,0.0746523347941139,0.0,0.09148552676223441,0.020892357824136742,0.10046150864012858,0.14016830300607283,0.021300716142115247,0.022518867455552247,0.0,0.0,0.0,0.022857516044124723,0.05462677805469223,0.05776712868787001,0.1061116218154582,0.06267707347241022,0.0,0.06390214842634574,0.12393749056438944,0.03936733295894781,0.059050999438421715,0.023032671985243936,0.021025856676559002,1.0,0.04438967616184753,0.019360077316559157,0.07283570407292297,0.10401019349846875,0.022194838080923766,0.0,0.02014148736276902,0.0,0.0,0.05007830858361344,0.09037128496931669,0.06228410989030497,0.120144259719491,0.0,0.0,0.0,0.14354633705913583,0.06857254813237416,0.03830602342540459,0.04503773491110449,0.023583331531828913,0.0
quantum gate,0.3800819376052221,0.0830741310465378,0.08618916073713345,0.16003048490072438,0.21762050565373345,0.1679970134129754,0.17998875105457762,0.08001322641986387,0.1679970134129754,0.14581652331529785,0.12815503244929435,0.14810927547382433,0.07066162457260619,0.16903085094570333,0.21661920284376304,0.21620926730833595,0.08418720898838256,0.09944903161976938,0.09925833339709303,0.19194297398747864,0.09692476431690819,0.050507627227610534,0.06414269805898186,0.0900937462695559,0.12880163722232754,0.10516609640992378,0.07587443335885055,0.085183541999992,0.07396705090823069,0.04447495899966607,0.15289415743128767,0.06201736729460423,0.06687338550904234,0.10936239248647338,0.03157020337064346,0.06766649524509584,0.058848988633649964,0.189244529811279,0.043826570791278316,0.0603681610520369,0.20573779994945587,0.11065666703449763,0.0728142470967399,0.07021094974994095,0.06388765649999399,0.10843887361094137,0.14261062473928512,0.035330812286303095,0.12245637363064615,0.08725125761206665,0.08418720898838256,0.07778444682625972,0.07669649888473705,0.17809241125400246,0.05672303956509398,0.07207499701564472,0.024655683636076897,0.0883991392175728,0.09759000729485331,0.04925318274773389,0.03733266964732787,0.08629489272626914,0.0,0.050507627227610534,0.13533299049019168,0.12052306967601537,0.06810447066039944,0.05557700143767284,0.027420424855354085,0.07148069005748958,0.09944903161976938,0.05976143046671968,0.03622089663122214,0.09609999602085963,0.111545489883563,0.13842325574998698,0.09021937088963174,0.029649972666444046,0.08877935232369506,0.07396705090823069,0.029649972666444046,0.03603749850782236,0.060062497513037265,0.1295463117164447,0.09413160730419345,0.11854714778748665,0.07733088933397006,0.013710212427677042,0.04348282767393363,0.06444240777830838,0.06994546379906659,0.06520506636966264,0.10298573010888744,0.04688072309384954,0.0991515465631671,0.03414938883812553,0.12102635224824873,0.08451542547285165,0.09597148699373931,0.17094086468945693,0.03800819376052221,0.05067759168069628,0.04447495899966607,0.05413319619607667,0.04438967616184753,1.0,0.09968895725584537,0.04688072309384954,0.050209644525343385,0.05714285714285714,0.048349377841522816,0.12964074471043288,0.04447495899966607,0.06388765649999399,0.0,0.0581675050747111,0.20044593143431827,0.1031078524452934,0.0,0.048349377841522816,0.06224220440894771,0.17158819513824775,0.0,0.07396705090823069,0.057977103565244846,0.060717674071891624,0.0
