,gate,quantum dot,electron,noise,silicon,hole,field,fidelity,charge,couple,state,control,photon,center,interaction,valley,defect,device,readout,measurement,coherence,relaxation,frequency,semiconductor,orbit,entanglement,temperature,exchange,donor,array,error,diamond,energy,material,phase,information,resonator,resonance,technology,property,scale,cavity,split,transition,platform,vacancy,dot,ion,protocol,level,pulse,decoherence,molecule,triplet,quantum computing,structure,interface,dynamic,microwave,metal,phonon,mode,order,density,surface,singlet,parameter,range,scheme,quantum computer,experiment,architecture,manipulation,environment,transport,factor,candidate,heterostructure,potential,pair,circuit,source,process,chip,symmetry,band,strain,excitation,nanowire,atom,challenge,crystal,transfer,regime,signal,number,simulation,memory,ground,quantum processor,mechanism,network,power,fluctuation,rate,polarization
source,0.13994571159381,0.20002041128749512,0.20701197462119514,0.28552012036008034,0.23223048702144772,0.06528839556196349,0.22143990733302799,0.16816793501559948,0.1959372356810387,0.12898612793519326,0.22410015364872052,0.14857812813538623,0.19252412323510645,0.12985284527871854,0.12315370553522795,0.05383819020581655,0.17266633892068625,0.15563317594128032,0.026428128154374075,0.1299675121824241,0.20078141533757762,0.10095893147651552,0.15727141989855695,0.15563317594128032,0.07187304059729781,0.09863068845940283,0.09223131928520184,0.057971014492753624,0.08942036680197918,0.05285625630874815,0.14187608845979144,0.07928438446312222,0.16484511834894677,0.16282240225645905,0.0966644309165688,0.15208974816570836,0.07099970268936748,0.11797306621609427,0.14244246232238394,0.08351021872026922,0.15777241230845443,0.0761386987626881,0.11679143249475675,0.16228460869251327,0.14100833665930224,0.12981540392700205,0.12981540392700205,0.034395958024505485,0.13900960937138318,0.11058146711617285,0.07770873402002615,0.23322710065907223,0.06742956498988982,0.10702313041643274,0.08579859361170492,0.14519080172812554,0.1409009835134326,0.22463908931217963,0.1276884796138123,0.04514469490716345,0.11467707700936444,0.06378198309799198,0.08146697786003251,0.09931326192185401,0.05107539184552492,0.06742956498988982,0.10208699924293796,0.18057877962865382,0.10219250343291217,0.12681088516208935,0.08785764965929087,0.07246376811594203,0.0,0.1233106321372951,0.11800173873230718,0.07353736389924108,0.0936334412889316,0.07024032574729003,0.09881062333064236,0.052128603514268686,0.047836487323493986,1.0,0.05047946573825776,0.08598989506126371,0.035892126803877704,0.10971032177513623,0.0412920069507667,0.08780040718411254,0.050204371233880496,0.018801111554573632,0.08645929541431208,0.06879191604901097,0.07916524933276792,0.13336626734231613,0.10215078369104984,0.15394028275319102,0.20904838270104353,0.09638582199437337,0.07583595919888168,0.1203858530857692,0.08116412559294567,0.020956487115397715,0.1076763804116331,0.17560081436822508,0.17918432802946588,0.11145564251507056
process,0.213256114749778,0.16173107818196042,0.21514900771294473,0.09944903161976938,0.16735408820596298,0.10233220929949843,0.19282340171393467,0.20809287182083702,0.11090067321178383,0.21761486900653976,0.292709799725765,0.23151761926641304,0.20709011860202411,0.20558557070186492,0.2287757839350649,0.06250763079179938,0.13782340303396173,0.17118419700436516,0.16108989310567262,0.1566995711201481,0.20662269779640227,0.12087912087912088,0.12838814775327387,0.20684757138027457,0.15646235977072723,0.22084642778083513,0.13385389700323522,0.11357879791107997,0.07786464290438089,0.10355778842507526,0.09883324222148017,0.25314126059462844,0.12440333788202981,0.13232892480562453,0.1322711693170675,0.6106739259691742,0.12364893354703727,0.1307440900921227,0.13289435848843761,0.16361608190805715,0.15570142144463295,0.19889806323953876,0.0762739254271382,0.13044248855988005,0.2619433383706322,0.16955919157625712,0.1469512993660895,0.1198039813396478,0.12104550653376049,0.0962911108149554,0.16239958858823003,0.1911410308587636,0.08807354275501537,0.053252922958423037,0.158760680826149,0.14749922628956993,0.1472309518538901,0.10355778842507526,0.1358957080545352,0.11793204413121582,0.09985744825254635,0.16661846227905927,0.060804912154341244,0.11118739749916519,0.04447495899966607,0.029357847585005124,0.1000061734111242,0.13627702877384937,0.1525478508542764,0.07361547592694505,0.15300774894579097,0.12619866434564442,0.16774542658006547,0.10737529581987176,0.08807354275501537,0.07684102561767414,0.15141892085983263,0.0764540293979072,0.20434833436620364,0.13617619485048055,0.0971941029961179,0.05047946573825776,1.0,0.014975497667455975,0.14064216928154863,0.08188503677432238,0.053933809897246464,0.12232644703665152,0.10929124924699354,0.08185729324082258,0.16132763239437128,0.08985298600473585,0.12063587589525164,0.18064892093237822,0.07412493166611012,0.10967457329988582,0.052009492598677945,0.1510739240095332,0.09245003270420485,0.1310356045902398,0.05654027941921756,0.12773807700531709,0.10938835388564892,0.03058161175916288,0.06501186574834744,0.08087693101032827
chip,0.19097826365056023,0.22887931979452886,0.22980436700759493,0.07905694150420949,0.25657332630598517,0.10846522890932808,0.09635046763335177,0.12603679235893847,0.11625549411016563,0.11479706231698715,0.1329654059987192,0.28766662680443655,0.12094982593503394,0.05603318146805258,0.07794221022519697,0.06388765649999399,0.017074694419062765,0.1749635530559413,0.15680608569955765,0.10677275981195139,0.06497983230676314,0.02995099533491195,0.2449489742783178,0.2041241452319315,0.07107408501499923,0.08360081942580755,0.14592969098721403,0.06879191604901097,0.07958371636159366,0.14112547712960188,0.08417937871268423,0.07840304284977882,0.03912303982179758,0.03864298434288996,0.06554735253444621,0.07018624063435965,0.14744195615489714,0.10181380644282834,0.1811044831561107,0.024774570557832002,0.23714824395085315,0.06776309271789385,0.03464794643376185,0.029627191278012152,0.11155268706329005,0.07702340943102745,0.1386421369758494,0.02040816326530612,0.06598288790738581,0.07290148043997553,0.03688555567816588,0.01628008235137685,0.020004001200400138,0.036285750571483,0.20362761288565667,0.0430730492253948,0.1504814749664536,0.015680608569955762,0.16835875742536846,0.10714285714285714,0.019440394783993478,0.09460945407607456,0.12429469144872816,0.08417937871268423,0.1414213562373095,0.040008002400800276,0.045428480571701145,0.12857142857142856,0.05197191965064278,0.28424278604774567,0.0893633203101749,0.22357372715928564,0.05275349613399974,0.018290982847556567,0.1000200060020007,0.10471666659111876,0.031746031746031744,0.04167571185654131,0.1172546688097319,0.06185895741317419,0.22706268978257896,0.08598989506126371,0.014975497667455975,1.0,0.021295885499998,0.07439366341761364,0.0734993936325038,0.0,0.029787773436724965,0.0,0.16122516961338137,0.04081632653061224,0.07045670884515312,0.08792249355666623,0.1414213562373095,0.1328544442786506,0.08859623899229174,0.022875450543583874,0.01799830823853463,0.10714285714285714,0.019262853213235488,0.04973647313019938,0.191662969499982,0.020837855928270654,0.1417539823876668,0.04408667141774055
symmetry,0.08664587415167273,0.14153197131580672,0.15711066381299738,0.10606601717798213,0.09916068621812159,0.1455213750217998,0.23764368207973544,0.04383972994809528,0.13344366296192048,0.19965091607849328,0.16958233968972278,0.1452482234435317,0.08414063238233425,0.10232343558582006,0.19316485575463258,0.044444444444444446,0.0890870806374748,0.06085806194501846,0.081813448945636,0.09903751369442766,0.09040846714944138,0.15626907697949846,0.07302967433402215,0.11157311356586717,0.20766394109532624,0.06978985634536183,0.10151826501691746,0.035892126803877704,0.05536365323582665,0.016362689789127197,0.017568209223157664,0.06545075915650879,0.1224744871391589,0.09408908116364305,0.06839855680567694,0.15694120514358612,0.0439586982263858,0.15936381457791915,0.11338934190276817,0.2197439080600197,0.09117087760253241,0.0,0.0903876907577734,0.12366370553604489,0.0814835345064508,0.1285980859121099,0.08037380369506869,0.042591770999996,0.03442651863295482,0.12171612389003691,0.019245008972987525,0.1868706368604627,0.08349657214468659,0.056796183424706485,0.10624254305194611,0.16480441082434807,0.08723732043170229,0.081813448945636,0.05270462766947299,0.09316949906249124,0.18257418583505536,0.09872481295984872,0.10087879693899394,0.08784104611578832,0.0632455532033676,0.0,0.04740454631399772,0.07453559924999299,0.07231015260621873,0.052342392259021375,0.10879222762803661,0.035892126803877704,0.1284457725980754,0.038173222287591214,0.020874143036171647,0.09105972745135883,0.1159442654999891,0.10872134550890704,0.13764944032233706,0.06454972243679029,0.03948992518393949,0.035892126803877704,0.14064216928154863,0.021295885499998,1.0,0.09703708495659699,0.1278274981412284,0.08697707640712563,0.06216698721602092,0.09312403943594376,0.015294382258037451,0.23425474049997796,0.0,0.07339758434175737,0.04216370213557839,0.017329174830334543,0.05547001962252291,0.02387049580131443,0.1314684396244359,0.037267799624996496,0.10050378152592121,0.025949964805384102,0.044444444444444446,0.04348853820356281,0.036980013081681945,0.13801311186847084
band,0.1286403046832755,0.21630813631318374,0.13721004748808258,0.15438505679861594,0.1558806757130176,0.24005649052685035,0.15964788577409872,0.06700175369129956,0.1589193498242705,0.14820760322455945,0.2692763329681656,0.1099368207450612,0.19595428062687278,0.08936251120792892,0.18645501073656923,0.21348158690451338,0.17116606212460622,0.16830643442669907,0.07145044736336902,0.08649280467230684,0.08882636283920753,0.04094251838716119,0.1913378412429842,0.22145583477197245,0.19431421226828605,0.06094983797364218,0.08865932856383654,0.031345806221467494,0.04835094770297237,0.057160357890695214,0.030685820596610777,0.10003062630871662,0.2376913442707642,0.12912612658201336,0.1045358459406623,0.13706205351037995,0.05758592311406532,0.09278520008522946,0.09902674083052385,0.16933215394944082,0.11374657965622857,0.04116934847963091,0.2210281422827354,0.18899945662734327,0.12199255190433671,0.1123090504911825,0.1123090504911825,0.05579524756321023,0.07516460280028288,0.11958615077686513,0.08403658068160179,0.029672806688054353,0.03646018784154863,0.14880607405723012,0.08118705007457579,0.18318269012840055,0.18284951392092655,0.057160357890695214,0.10740037208813771,0.09764168323561791,0.08858233390878899,0.06897577005006472,0.1258583707142801,0.07671455149152694,0.036822984715932934,0.07292037568309725,0.13799996964001002,0.0911322376865767,0.07893862224383406,0.04571237848023164,0.1221581902045282,0.06269161244293499,0.032050294323210465,0.016668981963846228,0.07292037568309725,0.15905106915879735,0.10125804187397412,0.15192003514670419,0.16028520521743977,0.05637345210021216,0.03448788502503236,0.10971032177513623,0.08188503677432238,0.07439366341761364,0.09703708495659699,1.0,0.13396328420673195,0.07596001757335209,0.08143879346968547,0.060996275952168354,0.05342840173914659,0.13018891098082386,0.06420877537090426,0.0961508829696314,0.07364596943186587,0.06053661396860024,0.04844384105989372,0.04169381992250832,0.16402261043504096,0.048820841617808954,0.122882684228515,0.11331490227483414,0.0776296679652776,0.07596001757335209,0.08073973509982287,0.08035434036903077
strain,0.06977706949752875,0.08141255010133056,0.08561726894780894,0.08134892168199606,0.11407916189906885,0.22321959954129736,0.15772879382532606,0.0378264802395517,0.08373814157073405,0.137812736361158,0.11528374939738022,0.12254033228081551,0.17746552773600113,0.1345345587992625,0.1637454900121405,0.025565499628245683,0.14348601079588785,0.1516970091030344,0.018824415287446387,0.028484364594794254,0.13001274187308595,0.12584555642690842,0.140028008402801,0.11669000700233416,0.13651797622815245,0.0,0.10219250343291217,0.02064600347538335,0.0318464877649241,0.0,0.0,0.1505953222995711,0.1252448582170299,0.13917155995028474,0.0,0.13240525061790773,0.0,0.13750477455423168,0.14494275891311212,0.1635789462299856,0.08990340573038302,0.08134892168199606,0.10398629135096288,0.08891787425369733,0.09374252720097652,0.16643851232744455,0.11095900821829636,0.024499797877501263,0.019802950859533486,0.05251050315105037,0.04428074427700476,0.07817631049941043,0.0,0.0,0.0763915414190176,0.13789005066533844,0.14050673803314756,0.018824415287446387,0.0,0.08574929257125441,0.18670401120373464,0.04543108504242546,0.19895272809236136,0.1212678125181665,0.12126781251816648,0.0,0.07271525467005983,0.05144957554275265,0.020797258270192576,0.0,0.053639890488911365,0.0412920069507667,0.06333004963811237,0.08783257501821176,0.048029210642807414,0.12571132112851682,0.05716619504750294,0.20012511730970398,0.07038153430777869,0.0,0.04543108504242546,0.0412920069507667,0.053933809897246464,0.0734993936325038,0.1278274981412284,0.13396328420673195,1.0,0.075046918991139,0.10727978097782273,0.026783579200279007,0.035190767153889344,0.048999595755002526,0.0,0.06333004963811237,0.048507125007266595,0.0199363055707225,0.06381534447172756,0.054923503638108974,0.08642716314028859,0.042874646285627205,0.04624972900628803,0.029854071701326607,0.07669649888473705,0.050031279327425994,0.0425435629811517,0.05292561240249631
excitation,0.07630407376657883,0.12983242236172773,0.16182267881254697,0.1268480411039717,0.11643353885398372,0.06328511877070532,0.17887112908199845,0.08579365968067282,0.11870324661973988,0.11721410763195421,0.24890247196580503,0.13264929119869676,0.19210553805613156,0.14303239192265577,0.12932282808701467,0.06523280730534423,0.19177621203246184,0.14887283354385342,0.08005381425084435,0.1332477103408479,0.1437539540855694,0.10703564115707008,0.10718844015157444,0.11909826683508273,0.043542327387020685,0.06828882376266965,0.13658537928381728,0.10536048862093504,0.0,0.03202152570033774,0.08595177052156612,0.11207533995118209,0.15978709238739225,0.10521762687573977,0.0501955861057691,0.19451659247460096,0.06451985904290104,0.1559362351170901,0.09862273454430759,0.15177718599885046,0.06372141739826914,0.06918984060216637,0.15919855597737562,0.181505940162697,0.17085213337556798,0.12583221237211148,0.06291610618605574,0.12502713556962392,0.18527342263463417,0.1786474002526241,0.15064871543094188,0.06649143406552101,0.02042518425514167,0.07409948978045726,0.07796811755854505,0.07329991618892374,0.08536102970333706,0.11207533995118209,0.17190354104313224,0.0911656196861841,0.05954913341754137,0.11592174060118732,0.0987091068287451,0.10314212462587935,0.04125684985035174,0.04085036851028334,0.10823160722843976,0.10210549404852619,0.10613237065158375,0.034144411881334824,0.10645233631768287,0.07024032574729003,0.07181895714065413,0.1120565904169729,0.02042518425514167,0.03564048992466993,0.04862166383263152,0.0425531914893617,0.07482716180196243,0.0842151921066519,0.03864058020039577,0.08780040718411254,0.12232644703665152,0.0,0.08697707640712563,0.07596001757335209,0.075046918991139,1.0,0.030414953233623677,0.09112113780030293,0.05986172944156994,0.06251356778481196,0.07194017065667524,0.10772843571098119,0.10314212462587934,0.1017387650221051,0.0542769765188955,0.1401425507601155,0.20214987702065612,0.0,0.039336862882432995,0.02539183580595128,0.10872134550890704,0.06382978723404255,0.072369302025194,0.20256711147285467
nanowire,0.13331619553002289,0.12373054103598746,0.09253038911459843,0.11539158284426272,0.12483155252718998,0.20354907286435528,0.15341806812965939,0.030660569226416797,0.15271796128237042,0.15359473735054213,0.14016630770406904,0.09481126672461973,0.0588461581986805,0.0,0.12798508507643477,0.0,0.024922239313961342,0.14187608845979144,0.11443715178079349,0.13852943657432956,0.09484462161280187,0.08743299939759484,0.1191759143062248,0.17025130615174974,0.24897551601796072,0.024404766228169002,0.07099970268936748,0.0,0.0,0.04577486071231739,0.0,0.022887430356158697,0.13324272283470417,0.09400555777286816,0.09567297464698797,0.08780905704445412,0.09223131928520185,0.018575940419178427,0.017622684421256033,0.12656344905285888,0.05465396683018967,0.0,0.05057217374241736,0.04324387500644106,0.09769344135387542,0.0,0.0,0.0,0.0,0.10640706634484358,0.05383819020581655,0.0950496913043515,0.0,0.026481357066618805,0.05572782125753528,0.08382594846159086,0.048809532456338005,0.022887430356158697,0.12286829679574762,0.05212860351426869,0.05675043538391658,0.11047363533322149,0.06047354776828506,0.04914731871829905,0.029488391230979426,0.029197858123689188,0.02210248368512676,0.04170288281141495,0.05057217374241736,0.073214298684507,0.043478260869565216,0.1506131137016415,0.12833175058483634,0.02669753499690384,0.14598929061844595,0.12737045052816692,0.0,0.060829906467247355,0.08557250996811162,0.0601929265428846,0.08285522649991613,0.050204371233880496,0.10929124924699354,0.029787773436724965,0.06216698721602092,0.08143879346968547,0.10727978097782273,0.030414953233623677,1.0,0.0,0.021393127492027906,0.029787773436724965,0.03427955850955305,0.17966445081877086,0.029488391230979426,0.07271792483455794,0.025863030005593587,0.0,0.02627034687463669,0.05212860351426869,0.028116077855776665,0.036297700432031385,0.0,0.060829906467247355,0.051726060011187174,0.03217447260438934
atom,0.13616123289967447,0.07413766244021278,0.1819221943661682,0.06173309979059935,0.1662163857696888,0.016939422832878557,0.13405878809296715,0.14926760332626976,0.050836961995129104,0.14641436078573775,0.1857377184774664,0.16231321545547459,0.08814955014154958,0.0765704864789611,0.13846250805639057,0.09312403943594376,0.14933067858931148,0.13814162116372328,0.11999608182456264,0.11672572496942717,0.22495054435760856,0.03274291729632903,0.06375767130633384,0.07438394985738947,0.031079740242832495,0.10967253752026672,0.0398831804222513,0.09400555777286816,0.2610066557545837,0.15428067663158054,0.036810508691615514,0.05142689221052685,0.09979654098963518,0.0844902832960428,0.05374307729250139,0.14249624002492958,0.0230265649529252,0.09739145163179626,0.0791945516022682,0.18958775627637492,0.1910295090285262,0.04938647983247948,0.1325719533387498,0.08097232353140799,0.18292682926829268,0.11788454892243297,0.050521949538185555,0.2231053741265801,0.03606678538669729,0.06375767130633382,0.04032389192727559,0.07119060773078313,0.1530809058942434,0.039668175187900966,0.12521758066945235,0.09417632186960223,0.10967253752026672,0.08571148701754475,0.018405254345807757,0.0976086011803788,0.06375767130633382,0.041371440189206056,0.0603915496996978,0.07362101738323103,0.11043152607484653,0.02186870084203477,0.0662175426058162,0.12493900951088485,0.018938850476964256,0.05483626876013336,0.11397568157952132,0.037602223109147265,0.03844732240543962,0.07998400479840057,0.06560610252610431,0.05723898513889476,0.15617376188860607,0.04556056890015146,0.08011544943070564,0.045083481733371615,0.020685720094603028,0.018801111554573632,0.08185729324082258,0.0,0.09312403943594376,0.060996275952168354,0.026783579200279007,0.09112113780030293,0.0,1.0,0.09613853931684678,0.17848429930126408,0.025674808298154838,0.07689464481087924,0.0,0.09077415526644965,0.038741942211302983,0.025007816164017767,0.13773231175688957,0.1366520416525303,0.10529232878566532,0.0,0.02328100985898594,0.13668170670045438,0.038741942211302983,0.04819626927118799
challenge,0.26835201187239155,0.2556985808913094,0.21626194942529944,0.13788820796114815,0.2593388462381631,0.08902638145194516,0.20130166051947682,0.24138057164950857,0.1085408144438737,0.18550239879181377,0.24403955698972002,0.253248931087668,0.1737286643369373,0.11066600003051089,0.1889220857061563,0.12235505806429961,0.06131393394849658,0.2513123449750173,0.09009260366565514,0.12780429685269148,0.14778051447931193,0.043020701971832345,0.1759186414825121,0.2582932434465456,0.07146206316725606,0.13208985165908618,0.13100561589443793,0.11116195124697266,0.05715581911583612,0.15766205641489647,0.18136906252750293,0.16892363187310336,0.10302443927398634,0.19426964043927616,0.08238145180262384,0.21602869051527715,0.06050890208160516,0.09140141618451364,0.2081063926857888,0.10675632691307578,0.3227045213747541,0.12977713690461004,0.11197633540352388,0.06383339945708577,0.2643809831213286,0.06638045457122155,0.15488772733285028,0.014656833601216487,0.154010708217364,0.07329943395104671,0.02649064714130088,0.07015265066324013,0.08619942318412312,0.10423950481140858,0.2559239653166382,0.1134261745631201,0.10807351499379779,0.07883102820744824,0.12091270835166862,0.10259783520851541,0.06980898471528259,0.0951259067489541,0.059511042595899455,0.12091270835166862,0.0435285750066007,0.1149325642454975,0.0543767439071341,0.12311740225021849,0.12441815044835987,0.20413886165495138,0.10696563746013954,0.18526991874495444,0.11366028456361237,0.10509045366374188,0.028733141061374375,0.08774024363708867,0.15959663254657952,0.11972345888313989,0.16842105263157894,0.05923488777590923,0.17666239824805763,0.08645929541431208,0.16132763239437128,0.16122516961338137,0.015294382258037451,0.05342840173914659,0.035190767153889344,0.05986172944156994,0.021393127492027906,0.09613853931684678,1.0,0.04397050080364946,0.08433490104000932,0.07577352304240824,0.0435285750066007,0.17890134124826104,0.08907986681660889,0.09857281161802883,0.038778336716474064,0.17954621161490197,0.06917144638660747,0.14287992527381863,0.12235505806429961,0.08979259416235491,0.12725695259515554,0.01583118967153259
crystal,0.09964083320898795,0.06781609475393448,0.21395578997258838,0.056469243931578206,0.14254073683665844,0.07747516350666292,0.14890526816063457,0.03150919808973462,0.046502197644066254,0.23916054649372323,0.1846741749982211,0.15775266631211035,0.12094982593503394,0.14008295367013143,0.16562719672854356,0.06388765649999399,0.18782163860969042,0.15552315827194782,0.015680608569955762,0.08304547985373997,0.17327955281803506,0.20965696734438366,0.0816496580927726,0.10692217131196412,0.1279333530269986,0.05016049165548453,0.10944726824041053,0.034395958024505485,0.1061116218154582,0.031361217139911524,0.0,0.09408365141973458,0.09128709291752769,0.23185790605733972,0.06554735253444621,0.17045229868344483,0.02106313659355673,0.21635433869101023,0.16903085094570333,0.260132990857236,0.07488891914237468,0.1355261854357877,0.08661986608440464,0.16294955202906683,0.18963956800759307,0.1540468188620549,0.04621404565861647,0.20408163265306123,0.049487165930539354,0.10206207261596574,0.07377111135633176,0.21164107056789905,0.14002800840280097,0.0181428752857415,0.10181380644282834,0.15793451382644763,0.10032098331096906,0.04704182570986729,0.10101525445522108,0.08928571428571429,0.19440394783993478,0.13245323570650439,0.11048417017664726,0.10101525445522108,0.18182745801939793,0.040008002400800276,0.03028565371446743,0.08571428571428572,0.03464794643376185,0.10032098331096906,0.0744694335918124,0.034395958024505485,0.07033799484533299,0.10974589708533941,0.06001200360120042,0.13962222212149167,0.12698412698412698,0.14586499149789456,0.08794100160729892,0.041239304942116126,0.037843781630429826,0.06879191604901097,0.08985298600473585,0.04081632653061224,0.23425474049997796,0.13018891098082386,0.048999595755002526,0.06251356778481196,0.029787773436724965,0.17848429930126408,0.04397050080364946,1.0,0.09394227846020417,0.017584498711333246,0.04040610178208843,0.0664272221393253,0.05315774339537505,0.04575090108716775,0.07199323295413852,0.03571428571428571,0.11557711927941293,0.04973647313019938,0.042591770999996,0.0,0.1063154867907501,0.04408667141774055
transfer,0.12422146155979888,0.16583984734569585,0.21886116124202554,0.07798128673650545,0.09842092169996555,0.0356631475810746,0.10079948648840405,0.14504224718917555,0.17392179805359595,0.15412558645609856,0.20402086219979443,0.12814634125059973,0.07732677904963985,0.09672388203287414,0.16817876813539787,0.04901430813958718,0.07859774918918593,0.08948747402853657,0.07218053273850816,0.0819155567294538,0.13709360570679877,0.05170108966939356,0.026846242208560973,0.14541714529637192,0.04907493192050712,0.09620723036050562,0.111956569275048,0.13853918633234386,0.09158437663089954,0.14436106547701633,0.11624763874381928,0.05413539955388112,0.09004503377814962,0.02964671496466347,0.056573571480353566,0.18461675012894146,0.024239308278185982,0.043937477516374675,0.06947125179709106,0.057020800348857814,0.10054524348376001,0.02599376224550182,0.039872611141445,0.017047380849825593,0.11553663734169678,0.05318279613892063,0.14182078970378834,0.07045670884515312,0.11389895949029989,0.08389450690175304,0.10611908999450222,0.05620501008809765,0.1151023138790327,0.08351476906593233,0.13181243254912403,0.13218175922576259,0.05772433821630337,0.10827079910776224,0.13562224520112248,0.04109974682633932,0.04474373701426829,0.04355035563093422,0.09535829987414624,0.03874921291460643,0.13949716649258312,0.09208185110322617,0.052278773405661366,0.13151918984428582,0.0199363055707225,0.05772433821630337,0.08569889627388262,0.13853918633234386,0.0809444658516353,0.06314740019611716,0.1611432394306458,0.06025359879550433,0.05479966243511909,0.0,0.08433490104000932,0.16610264925668733,0.04355035563093422,0.07916524933276792,0.12063587589525164,0.07045670884515312,0.0,0.06420877537090426,0.0,0.07194017065667524,0.03427955850955305,0.025674808298154838,0.08433490104000932,0.09394227846020417,1.0,0.0809444658516353,0.04649905549752771,0.07644397634449161,0.06117355427146392,0.10529962529853128,0.020712325533373335,0.061649620239508984,0.11083777463036816,0.08585457105482137,0.02450715406979359,0.04796011377111683,0.04078236951430928,0.1014692578863682
regime,0.228945522812857,0.28486131135931214,0.20483662259967567,0.14596855203028555,0.18832225622834892,0.09345802722104672,0.15849169449810416,0.17194746164433358,0.17028973904425593,0.28025574095279887,0.21640692207705609,0.15191737941229028,0.23158946856941925,0.08449079617742182,0.17629017017826012,0.1651445647689541,0.07356123579206246,0.1591309874160419,0.06755523209187052,0.08177753547432794,0.10264696034190661,0.06451747176156365,0.18090680674665818,0.17588161767036212,0.13472867245511683,0.11525415451442608,0.06286946134619315,0.17782168978975482,0.045715032088249445,0.08106627851024462,0.1015452993074904,0.08106627851024462,0.10112997936948631,0.11098785970200448,0.15531518604934888,0.1814259091242687,0.21778620259218834,0.15352206215727945,0.09362816758985389,0.09606047309259093,0.075281874506369,0.19462473604038075,0.10448925095464313,0.12763993017791392,0.11534196721631887,0.06636648415023737,0.1460062651305222,0.03516899742266649,0.07106690545187015,0.08794080883518106,0.04767312946227961,0.07013788634640541,0.0,0.0781631749350903,0.0657951694959769,0.0865981222196073,0.12966092382872935,0.06755523209187052,0.17407765595569785,0.09231861823449955,0.0670025210172808,0.16303866268150616,0.1070973322386805,0.07253235664820744,0.12185435916898849,0.10341753799900383,0.16961973533038907,0.14770978917519928,0.10448925095464313,0.10084738520012282,0.1154985755263527,0.11854779319316988,0.12121212121212122,0.0630410018051279,0.24130758866434227,0.04511405717380271,0.06838416165518485,0.08977369642581766,0.05051568202827216,0.12436708454077276,0.0978231976089037,0.13336626734231613,0.18064892093237822,0.08792249355666623,0.07339758434175737,0.0961508829696314,0.06333004963811237,0.10772843571098119,0.17966445081877086,0.07689464481087924,0.07577352304240824,0.017584498711333246,0.0809444658516353,1.0,0.034815531191139566,0.10016366623062493,0.06107048165524592,0.01971041319963609,0.031016140346615692,0.09231861823449955,0.06639061303092922,0.04285495643554833,0.03669879217087869,0.1615926535664718,0.12214096331049185,0.05698028822981897
signal,0.18905883540116086,0.20140352599120537,0.21180542594923876,0.31304951684997057,0.18814417367671946,0.03067859955389482,0.12139539573337679,0.17675758326941235,0.1726306012945308,0.10417301923828323,0.19744355451432527,0.17453978062635764,0.10643041683803829,0.0970725343394151,0.07715885154726594,0.0632455532033676,0.152127765851133,0.16358257627039396,0.3259832207966598,0.23488808780588138,0.15009575487729127,0.08894991799933213,0.24248711305964282,0.19245008972987526,0.042215852683817515,0.0,0.14446302370292305,0.034050261230349946,0.02626128657194451,0.09313806308475994,0.13333333333333333,0.0776150525706333,0.06454972243679029,0.08926073982886737,0.16222142113076254,0.13896166675593025,0.18766297265136728,0.16378460497066513,0.14342743312012723,0.0735767207381959,0.1482724951716517,0.06708203932499368,0.06859943405700354,0.07332355751067664,0.07730206825239258,0.1372487132993442,0.07624928516630233,0.020203050891044214,0.04898979485566356,0.05773502691896257,0.1460593486680443,0.048349377841522816,0.05940885257860046,0.07184212081070997,0.12598815766974242,0.04264014327112209,0.0,0.1086610735988866,0.2,0.0,0.03849001794597505,0.14985372985307105,0.10937374832394611,0.016666666666666666,0.02,0.07921180343813394,0.14990633779917228,0.1414213562373095,0.12004900959975619,0.14896905994842624,0.07372097807744857,0.15322617553657475,0.017407765595569783,0.10864289525102223,0.07921180343813394,0.06910947404650881,0.04714045207910317,0.0,0.07254762501100116,0.040824829046386304,0.16858544608470494,0.10215078369104984,0.07412493166611012,0.1414213562373095,0.04216370213557839,0.07364596943186587,0.048507125007266595,0.10314212462587934,0.029488391230979426,0.0,0.0435285750066007,0.04040610178208843,0.04649905549752771,0.034815531191139566,1.0,0.08219949365267865,0.08770580193070292,0.06793662204867575,0.07126966450997983,0.08838834764831843,0.03813850356982369,0.04923659639173309,0.21081851067789198,0.08251369970070348,0.052623481158421755,0.02182178902359924
