DOI,nouns
10.1039/c2cp40778g,electron|spin|nutation|spectroscopy|exchange|biradical|determination|spin|interaction|exchange|biradical|attention|term|nmr|spectroscopy|electron|spin|qubit|esr|electron|spin|nutation|esn|spectroscopy|biradical|transition|moment|side|tool|distance|exchange|electron|spin|nutation|frequency|function|microwave|irradiation|strength|frequency|exchange|category|nutation|behaviour|strength|hetero|spin|biradical|dominating|characteristic|nutation|spectroscopy|pulse|electron|spin|nutation|esn|spectroscopy|band|value|exchange|biradical|glass|expression|nutation|frequency|spin|state|biradical|interaction|nutation|frequency|validity|treatment|spin|couple|tempo|biradical|piperidin|glass|distance|spin|site|exchange|couple|homo|spin|site|delta|mhz|orientation|esr|spectra|addition|band|eldor|electron|electron|resonance|experiment|value|distance|region|distance|measurement|capability|eldor|spectroscopy|point|esn|spectroscopy|microwave|frequency|exchange|comparison|eldor|spectroscopy|spin|tensor|exchange|interaction|tempo|biradical|chemical|calculation|one
10.1038/NPHOTON.2013.41,quantum dot|quantum dot|quantum bit|quantum gate|quantum network|quantum memory|quantum|control|spin|qubit|crystal|cavity|ingredient|interface|photon|qubit|interaction|communication|crystal|architecture|platform|couple|light|state|qubit|crystal|transition|photon|state|researcher|emitter|crystal|cavity|demonstration|spin|qubit|environment|dot|electron|initialization|rotation|measurement|electron|spin|qubit|laser|pulse|cavity
10.1038/nature12016,quantum bit|quantum entanglement|quantum network|quantum network|quantum cryptography|quantum repeater|entanglement|state|qubit|metre|object|phenomena|physics|outcome|measurement|object|correlation|physic|interest|entanglement|resource|information|process|communication|qubit|information|capability|qubit|opportunity|entanglement|electron|spin|qubit|diamond|separation|metre|entanglement|protocol|creation|spin|photon|entanglement|location|measurement|photon|detection|photon|projection|spin|qubit|state|quantum|correlation|shoot|qubit|basis|distance|entanglement|initialization|readout|entanglement|spin|register|way|distance|teleportation
10.1038/NNANO.2013.117,trapped ion|clock|transition|silicon|spin|qubit|challenge|spin|state|quantum|technology|source|decoherence|nanodevice|proximity|interface|defect|role|spin|decoherence|degree|purity|error|correction|combination|context|spin|transition|perturbation|clock|transition|electron|spin|state|bismuth|donor|enhancement|electron|spin|coherence|second|electron|spin|qubit|clock|transition|environment|presence|spin|silicon|clock|transition|significance|donor|spin|field|noise|interface|gate
10.1038/ncomms2738,quantum dot|quantum dot|quantum dot|quantum dot|quantum bit|relaxation|graphene|graphene|candidate|state|fact|spin|orbit|interaction|promise|spin|qubit|coherence|respect|excitation|spectrum|spin|sequence|electron|hole|crossover|relaxation|dynamic|challenge|device|fabrication|control|carrier|confinement|tunability|barrier|decoherence|gate|spectroscopy|relaxation|measurement|state|graphene|device|tunnelling|barrier|megahertz|regime|asymmetry|current|state|charge|relaxation|order
10.1038/NNANO.2013.168,self|measurement|state|tomography|exchange|spin|qubit|quantum|dot|spin|qubit|field|zeeman|field|gradient|qubit|control|electron|exchange|interaction|pair|qubit|rotation|axis|control|gate|initialization|control|shoot|readout|electron|exchange|spin|qubit|control|exchange|interaction|qubit|rotation|measurement|state|tomography|likelihood|estimator|decoherence|qubit|state|space|measurement|fidelity|state|leakage|measurement|control|axis
10.1103/PhysRevB.88.075301,quantum dot|quantum dot|quantum communication|spin|qubit|relaxation|range|spin|qubit|decoherence|electron|spin|qubit|move|spin|decoherence|spin|orbit|interaction|potential|order|motion|spin|relaxation|rate|linear|dot|velocity|spin|relaxation|sub|gaas|relaxation|decoherence|channel|indication|decoherence|electron|motion
10.1038/ncomms2776,room|temperature|spin|hyperpolarization|defect|atom|semiconductor|spin|hyperpolarization|state|quantum|computation|spin|qubit|resonance|image|polarization|semiconductor|temperature|decade|realization|room|temperature|spin|recombination|couple|polarization|defect|atom|semiconductor|room|temperature|evidence|field|spin|polarization|conduction|electron|gana|originate|polarization|interstitial|defect|polarization|room|temperature|concept|way|obstacle|polarization|room|temperature|device
10.1103/PhysRevB.87.045301,quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|relaxation|evanescent|wave|johnson|noise|decoherence|charge|spin|qubit|evanescent|wave|johnson|noise|ewjn|density|evanescent|mode|vicinity|gate|energy|relaxation|loss|phase|coherence|electron|expression|energy|relaxation|rate|charge|spin|qubit|variety|dot|geometry|ewjn|source|decoherence|spin|qubit|field|field|charge|spin|qubit|point|dipole|size|way|divergence|relaxation|rate|qubit|metal|dipole|approximation|remedy|divergence|account|finite|size|enhancement|ewjn|film|field|space|doi
10.1103/PhysRevLett.110.160402,trapped ion|neutral atom|decoherence|ion|qubit|spin|bath|immersion|spin|qubit|spin|environment|spin|degree|freedom|environment|possibility|description|dynamic|decoherence|principle|spin|dynamic|qubit|decoherence|spin|exchange|interaction|spin|couple|mechanism|doi
10.1103/PhysRevLett.110.067601,interaction|state|spin|qubit|interaction|state|quantum|register|network|spin|qubit|interaction|localization|emergence|eigenmode|field|interaction|strength|mode|spin|qubit|root|number|spin|mode|enhancement|range|quantum|logic|spin|register|distance|address|nitrogen|vacancy|defect|diamond|decoherence|doi
10.1103/PhysRevLett.110.057601,spin|polarization|donor|silicon|donor|spin|polarization|silicon|interaction|donor|electron|electron|gas|order|magnitude|hyperpolarization|plane|field|dependence|polarization|orientation|field|hyperpolarization|antipolarization|hall|regime|donor|spin|qubit|gate|control|current|need|excitation|spin|qubit|initialization|multiqubit|array|doi
10.1038/NNANO.2013.7,quantum dot|quantum dot|quantum dot|quantum dot|quantum dot|spin|blockade|state|superposition|spin|qubit|spin|readout|qubit|state|conversion|spin|information|advantage|spin|blockade|phenomenon|pauli|exclusion|principle|spin|blockade|transport|signature|form|spin|qubit|circuit|spin|blockade|bias|direction|mechanism|mechanism|charge|state|end|dot|circuit|centre|site|implication|circuit
10.1088/0957-4484/24/1/015202,quantum bit|nanoscale|broadband|transmission|line|spin|qubit|interest|spin|quantum|information|process|overlap|discipline|resonance|nanotechnology|guideline|microwave|circuit|charge|nanostructure|structure|chip|broadband|microwave|line|field|spin|qubit|disturbance|charge|sensor|structure|spin|qubit|experiment|simulation|field|value|frequency|ghz
10.1103/PhysRevA.87.022305,quantum dot|quantum dot|quantum dot|quantum gate|quantum gate|quantum gate|microcavitie|scheme|qubit|toffoli|fredkin|gate|photon|qubit|electron|spin|qubit|microcavitie|control|qubit|gate|polarization|photon|target|qubit|electron|spin|microcavitie|scheme|advantage|gate|success|probability|principle|scheme|qubit|control|qubit|gate|target|qubit|storage|process|gate|transmission|cavity|reflectance|cavity|order|fidelity|device|gate|couple|couple|regime|experiment|doi
10.1038/NPHYS2688,quantum dot|quantum dot|quantum coherence|quantum device|charge|noise|noise|semiconductor|state|level|atom|instance|spin|qubit|photon|emitter|semiconductor|noise|device|charge|noise|field|noise|field|location|qubit|decoherence|spin|state|noise|semiconductor|device|probe|resonance|fluorescence|charge|noise|noise|difference|signature|noise|spectra|field|khz|charge|noise|frequency|spin|noise|frequency|noise|frequency|transform|quantum|dot|linewidth|device|khz
10.1103/PhysRevB.88.085320,quantum dot|quantum dot|quantum dot|spin|field|field|gradient|site|addressability|electric|dipole|spin|resonance|spin|qubit|semiconductor|device|advantage|reduction|coherence|nonuniformity|field|spin|bath|spin|qubit|spin|donor|impurity|induction|spin|echo|decay|gaas|set|field|gradient|hahn|echo|coherence|order|magnitude|field|regime|silicon|crossover|behavior|device|phosphorus|donor|silicon|breakdown|approximation|size
10.1103/PhysRevB.87.195307,quantum gate|quantum gate|control|hole|spin|qubit|nanodevice|hole|qubit|gate|self|poisson|calculation|band|hole|hole|set|nanodevice|pauli|gate|gate|superposition|basis|state|phase|factor|hole|spin|qubit|simulation|semiconductor|nanodevice|sequence|logic|gate|device|self|hole|wave|function|hole|path|form|wave|packet|thank|presence|dresselhaus|spin|orbit|couple|motion|hole|direction|field|turn|rotation|hole|spin|hole|motion|logic|gate|voltage|electrode|nanodevice|gate|ten|picosecond|hole|spin|manipulation|possibility|architecture|hole|spin|qubit|computation
10.1103/PhysRevLett.111.060501,quantum dot|spin|qubit|superconductor|superconductor|spin|qubit|electron|tunnel|superconductor|singlet|component|electron|state|leak|superconductor|reflection|gate|singlet|triplet|split|superconductor|geometry|dot|separation|coherence|length|dot|singlet|triplet|qubit|tunnel|superconductor|finite|energy|reflection|qubit|couple|distance|coherence|length
10.1038/nature12011,quantum computing|quantum bit|fidelity|readout|control|spin|qubit|silicon|detection|spin|precession|range|field|chemistry|material|science|medicine|biology|isolation|spin|environment|isolation|spin|quantum|information|process|nitrogen|vacancy|centre|spin|donor|silicon|measurement|coherence|silicon|material|microelectronic|industry|detection|manipulation|spin|qubit|fidelity|fault|shoot|readout|electron|chip|electron|spin|quantum|shoot|readout|spin|readout|fidelity|cent|state|qubit|spin|qubit|radio|frequency|pulse|donor|spin|coherence|millisecond|qubit|gate|control|fidelity|cent|technology|electron|measurement|control|platform|spin|quantum|information|process
10.1038/ncomms3069,quantum dot|quantum dot|quantum dot|spin|valley|lifetime|silicon|valley|split|silicon|material|quantum|computation|degeneracy|conduction|band|minima|valley|split|formation|spin|qubit|valley|separation|gate|control|metal|oxide|semiconductor|split|mev|split|field|ratio|agreement|prediction|shoot|spin|read|spin|relaxation|valley|configuration|dot|occupancy|electron|lifetime|spin|relaxation|emission|spin|orbit|couple|valley|state|silicon|theory|field|dependence|relaxation|rate|presence|rate|enhancement|spot|zeeman|valley|split
10.1103/PhysRevLett.110.010403,noise|spectroscopy|correlation|shoot|qubit|understand|noise|qubit|decoherence|qubit|noise|spectrum|qubit|sequence|qubit|control|relaxation|spectrum|correlation|shoot|measurement|outcome|induction|decay|qubit|initialization|fidelity|tune|sensitivity|region|detection|contrast|range|noise|fluctuation|spectrum|bath|spin|qubit
10.1103/PhysRevB.88.245306,quantum computing|quantum dot|quantum dot|creation|entanglement|multiphoton|resonant|fluorescence|spin|qubit|fidelity|multiphoton|gaussian|state|fluorescence|signal|dot|beam|splitter|nature|photon|analogy|hong|mandel|pair|photon|hole|photon|absence|fluorescent|signal|photon|number|detection|beam|herald|trion|entanglement|creation|reduction|trion|spin|ground|state|spin|spin|entanglement|robustness|state|ability|photon|absorption|noise|increase|number|photon|input|entanglement|generation|rate|detector|regime|improvement|photon|scheme|regime|spin|spin|entanglement|creation|basis|network|prediction|capability
10.1103/PhysRevB.88.195131,quantum dot|quantum dot|electron|semiconductor|qubit|qubit|electron|spin|qubit|information|singlet|triplet|space|electron|qubit|initialization|manipulation|readout|electron|energy|gap|gate|potential|parameter|capability|configuration|interaction
10.1038/srep03121,quantum dot|quantum dot|quantum dot|singlet|triplet|spin|qubit|electron|ingaas|pair|self|ingaas|electron|singlet|triplet|spin|qubit|spin|fluctuation|charge|noise|coherence|order|magnitude|electron|qubit|spot|gate|voltage|operate|point|ground|state|split|resonance|qubit|option|qubit|electron|singlet|triplet|qubit|level|split|step|realization|qubit|spectroscopy|tunability|electron|singlet|triplet|split|field
10.1103/PhysRevA.88.022120,quantum dot|quantum dot|tomography|spin|qubit|range|tomography|state|qubit|device|initialization|measurement|qubit|basis|bloch|sphere|description|state|measurement|error|set|tomography|detail|spin|qubit|singlet|triplet|subspace|electron|spin
10.1103/PhysRevLett.111.086805,quantum dot|spin|orbit|qubit|dipole|spin|resonance|semiconductor|nanowire|spin|orbit|couple|soc|spin|orbit|qubit|contrast|spin|qubit|spin|orbit|qubit|field|dipole|spin|resonance|theory|soc|regime|soc|strength|rabi|frequency|field|level|space|rabi|frequency|spin|orbit|qubit|response|direction|field|response|soc|nanowire
10.1103/PhysRevA.87.033815,coherence|decoherence|photon|spin|qubit|entanglement|dynamic|generation|coherence|photon|spin|qubit|entanglement|lambda|level|entanglement|frequency|frequency|polarization|density|matrix|entanglement|entropy|detail|path|information|manif|energy|difference|qubit|state|linewidth|state|suppresse|coherence|framework|dynamic|generation|coherence|photodetection|postmeasurement|qubit|density|matrix|photodetection|eraser|path|information|detection|measurement|quantum|eraser|purifie|qubit|density|matrix|photodetection|agreement|experiment|doi
10.1021/nl303863s,metrology|atom|device|location|atom|nanostructure|functionality|transistor|spin|device|metrology|model|measurement|atom|phosphorus|silicon|spin|qubit|device|couple|ground|state|energy|couple|gate|qubit|atom|precision|direction|direction|improvement|respect|prefabrication|statistic|ion|implantation|parameter
10.1021/nl303663n,pump|electron|spin|fluorine|donor|znse|nanostructure|pump|electron|semiconductor|nanostructure|fluorine|donor|znse|znmgse|quantum|experiment|pump|behavior|photon|nanostructure|electron|state|initialization|read|electron|spin|qubit|door|manipulation|spin|advantage|nanostructure
10.1103/PhysRevA.87.062337,quantum dot|quantum dot|quantum communication|photon pair|phase|gate|teleportation|gate|spin|qubit|quantum|dot|microcavity|manipulation|photon|photon|measurement|communication|scheme|spin|qubit|phase|gate|teleportation|gate|electron|spin|qubit|qubit|microcavitie|scheme|spin|photon|reflection|cavity|way|detection|photon|qubit|rotation|electron|spin|self|gaas|ina|feasibility|scheme|fidelity|gate|couple|regime|side|leakage|cavity|loss|scheme|possibility|distance|quantum|computation|construction|quantum|information|network
10.1021/nl402744s,quantum dot|quantum dot|quantum dot|crystal|anisotropy|growth|linewidth|crystal|growth|anisotropy|beam|epitaxy|nucleation|gaas|buffer|substrate|anisotropy|mold|nucleation|site|dot|buffer|defect|line|charge|device|state|art|linewidth|spin|qubit|information
10.1103/PhysRevB.87.081410,quantum dot|quantum dot|relaxation|spin|qubit|quantum|wire|interaction|relaxation|spin|qubit|whole|semiconductor|couple|motion|feature|motion|spin|density|relaxation|rate|spread|electron|wave|function|electron|speed|motion|qubit|memory|dephase|third|spin|polarization|qubit|revival|peak|increase|polarization|minimum|plateau|understand|spin|dynamic|decoherence|quantum|wire|doi
10.1038/ncomms3017,quantum computer|readout|addressability|phosphorus|donor|cluster|silicon|spin|state|electron|phosphorus|donor|silicon|show|coherence|relaxation|build|block|realization|state|fidelity|spin|readout|relaxation|spin|state|cluster|phosphoru|donor|suitability|host|spin|qubit|difference|couple|spin|transition|cluster|phosphorus|donor|calculation|neighbour|qubit|phosphoru|atom|cluster|phosphoru|donor|difference|electron|spin|resonance|frequency|qubit|rotation|error|rate|qubit|addressability
10.1103/PhysRevB.88.165102,quantum bit|scale|density|theory|calculation|phosphorus|silicon|density|theory|calculation|phosphorus|dopant|silicon|property|spin|qubit|computation|pseudopotential|heitler|london|treatment|phosphorus|donor|structure|function|isotropic|dope|fraction|lattice|relaxation|presence|impurity|electron|density|spin|density|arrow|arrow|order|property|electron|function|isotropic|dope|fraction|potential|bulk|calculation|cross|section|phosphorus|dopant|understand|resonance|experiment|electron|density|dopant|feature|potential|lobe|plane|energy|scale|nucleus|mev|dopant|feature|theory|couple|donor|electron|phosphorus|nucleus|density|calculation|detail|density|potential|dopant|calculation|treatment|phosphorus|donor|atom|relaxation|crystal|lattice|detail|simulation|scale|device
10.1103/PhysRevA.87.052315,quantum repeater|quantum repeater|quantum repeater|quantum repeater|distribution|key|rate|protocol|context|distance|quantum|distribution|protocol|proposal|zoller|hybrid|state|spin|qubit|zoller|type|repeater|ensemble|optic|extension|qubit|amplifier|parameter|repeater|component|value|nonzero|key|detail|impact|device|imperfection|rate|number|round|distillation|state|distribution
10.1103/PhysRevB.88.085402,quantum dot|quantum dot|quantum gate|quantum gate|quantum state|quantum state|tomography|scheme|qubit|scheme|tomography|spin|qubit|set|density|matrix|qubit|space|measurement|set|basis|projection|charge|measurement|spin|charge|conversion|exchange|gate|rotation|electron|spin|resonance|esr|realization|gate|exchange|gate|gate|respect|fidelity|speed|esr|gate|rotation|electron|spin|measurement
10.1103/PhysRevLett.110.167402,switch|charge|state|nitrogen|vacancy|center|diamond|temperature|letter|switch|nitrogen|vacancy|center|charge|state|resonant|excitation|helium|temperature|conversion|stability|defect|fidelity|initialization|spin|qubit|density|theory|mechanism|auger|ionization|charge|transfer|electron|valence|band|insight|charge|dynamic|center|information|process|defect|diamond|doi
10.1103/PhysRevLett.110.076401,edge|spin|lattice|edge|spin|lattice|platform|spin|state|laser|zeeman|field|lattice|symmetry|spt|phase|class|particle|number|conservation|symmetry|fermion|spt|phase|invariant|interaction|edge|mode|spt|phase|spin|edge|spin|direction|spin|qubit|tsq|scheme|mode|spin|control|lattice|manipulation|tsqs|computation|doi
10.1088/1367-2630/15/1/013041,nanoscale|magnetometry|control|nitrogen|vacancy|centre|confluence|physics|biology|generation|quantum|sense|technology|power|tool|life|area|nitrogen|vacancy|centre|diamond|spin|qubit|attribute|nanoscale|condition|nitrogen|vacancy|qubit|condition|quantum|control|principle|nitrogen|vacancy|magnetometry|diamond|nanocrystal|accumulation|phase|rotation|nanodiamond|role|nanodiamond|bio|label|magnetometer|nanodiamond|information|field|behaviour|resonance|monitor|parallel|gate|fluorescent|biomarker
10.1209/0295-5075/104/47005,quantum computer|decoherence|oscillation|electron|spin|qubit|bulk|zno|epr|electron|spin|qubit|bulk|zno|spin|qubit|transverse|spin|coherence|temperature|rabi|oscillation|order|temperature|spin|qubit|contribution|rabi|oscilation|rate|temperature|rabi|frequency|contribution|rate|microwave|manipulation|spin|change|couple|microwave|pulse|kind|nutation|experiment|rabi|oscillation|spin|copyright|epla
10.1140/epjb/e2013-40677-x,quantum dot|quantum dot|quantum dot|quantum dot|electron|field|sensitivity|semiconductor|mass|approximation|potential|plane|electron|confinement|validity|type|quantum|dot|device|number|electron|model|particle|regime|screen|boundary|potential|electron|state|wall|field|numerical|comparison|singlet|triplet|energy|split|wall|field|sensitivity|body|phenomenon|model|importance|spin|qubit
10.1038/ncomms3053,quantum gate|quantum gate|valley|spin|transition|metal|dichalcogenide|bilayer|monolayer|group|transition|metal|dichalcogenide|charge|carrier|spin|valley|degree|freedom|moment|hand|layer|degree|freedom|multilayer|polarization|transition|metal|dichalcogenide|bilayer|platform|couple|spin|valley|layer|pseudospin|hole|couple|rise|spin|hall|spin|selection|rule|transition|inversion|bilayer|variety|manipulation|degree|freedom|field|hole|spin|resonance|field|valley|interference|interplay|spin|valley|information|carrier|valley|spin|qubit|valley|bit
10.1103/PhysRevX.3.041023,distance|entanglement|spin|qubit|mechanism|couple|spin|qubit|ferromagnet|spin|interaction|hamiltonian|regime|dynamic|sequence|gate|gate|ten|nanosecond|proposal|spin|qubit|silicon|qubit|nitrogen|vacancy|center|diamond|couple|scheme
10.1039/c2sc21490c,property|uranium|ion|magnet|behavior|uranium|sim|literature|crystal|field|datum|level|wave|function|nanomagnet|behavior|consideration|advice|experimentalist|sim|spin|qubit|uranium
10.1103/PhysRevLett.110.016804,quantum dot|quantum dot|quantum dot|control|exciton|structure|molecule|mix|spin|state|exciton|ina|gaas|molecule|tunnel|field|exciton|structure|split|eigenstate|orientation|crystal|lattice|field|anisotropic|electron|hole|exchange|interaction|mix|spin|state|gate|exciton|spin|qubit|doi
10.1103/PhysRevB.88.155321,quantum dot|quantum dot|quantum state|creation|spin|qubit|state|hole|spin|qubit|semiconductor|qds|cavity|scheme|transfer|photon|carrier|spin|spin|singlet|state|trion|qds|photon|transmission|liouville|equation|condition|entanglement|creation|possibility|electron|spin|manner
10.1007/s10773-013-1689-x,dynamic|dissonance|qubit|moriya|interaction|environment|dynamic|correlation|spin|qubit|moriya|interaction|field|direction|particle|environment|measure|concurrence|quantum|discord|quantum|dissonance|interaction|bath|couple|temperature|dynamic|correlation|teleportation|fidelity|change|interaction|bath|couple|temperature|field|fidelity
10.1103/PhysRevB.88.161408,quantum dot|quantum dot|noise|gate|electron|dot|qubit|singlet|triplet|spin|qubit|electron|field|immunity|noise|immunity|symmetry|orbital|energy|shell|singlet|state|shell|charge|distribution|phase|gate|simulation|charge|noise|trap|symmetry|gate|gate|spot|charge|stability|region|fidelity|subnanosecond|switch
10.1103/PhysRevLett.110.156402,phonon|spin|spin|interaction|diamond|nanostructure|mechanism|range|spin|spin|interaction|diamond|nanostructure|interaction|spin|nitrogen|vacancy|center|diamond|couple|mode|diamond|nanoresonator|couple|phonon|spin|spin|interaction|state|spin|ensemble|spin|dephase|relaxation|spin|condition|implication|spin|ensemble|magnetometry|phonon|quantum|information|process|spin|qubit|doi
10.1103/PhysRevLett.110.177602,quantum dot|quantum dot|spin|polarization|gate|domain|nanomagnet|electron|nucleus|hyperfine|interaction|qubit|state|decoherence|source|access|spin|state|chip|domain|nanomagnet|field|spin|dynamic|overhauser|field|field|spin|ensemble|spin|polarization|dot|manipulation|rate|equation|doi
10.1039/c3tc30800f,carbon|nanotube|boron|nitride|nanotube|nanopeapod|transport|property|form|structure|pod|component|carbon|nanotube|cnt|boron|nitride|nanotube|bnnt|pea|component|chain|dimer|carbon|peapod|pea|chain|fullerene|change|structure|formation|coordination|bond|molecule|spin|peapod|afm|exchange|interaction|chain|bnnt|yield|spin|qubit|density|theory|calculation|peapod|characteristic|carrier|cnt|peapod|band|gap|charge|carrier|chain|insertion|atom|fullerene|conductivity|peapod|atom|position|pentagon|interaction|afm|state|peapod|energy|state|rise|moment|unit|cell|benzene|cyclopentadiene|multidecker|complex|bind|atom|electron|transport|removal|channel|experiment|molecule|bnnt|tip|bnnt|dimer|nanotube|tip|nanotube|peapod
10.1142/S2010324713500070,quantum dot|quantum dot|spin|goos|hanchen|investigation|spin|goos|hanchen|phase|shift|nanodevice|nanodevice|lead|spin|transport|nanodevice|field|photon|energy|field|angle|incidence|electron|account|goos|hanchen|phase|shift|spin|electron|spin|electron|spin|polarization|magnetoresistance|angle|incidence|electron|photon|energy|field|spin|beam|splitter|spin|filter|spin|qubit|quantum|information|process
10.1126/science.1239584,quantum bit|room|temperature|storage|minute|donor|quantum|memory|information|room|temperature|host|technology|electron|spin|qubit|donor|semiconductor|temperature|kelvin|spin|donor|potential|temperature|gate|decouple|potential|ensemble|donor|room|temperature|coherence|minute|spin|superposition|kelvin|temperature|coherence|hour
10.1103/PhysRevB.87.155315,quantum computing|quantum dot|quantum dot|resolution|photocurrent|spectroscopy|trion|state|resolution|photocurrent|spectroscopy|trion|state|ina|gaas|self|coulomb|renormalization|transition|energy|resolution|order|magnitude|resolution|spectroscopy|value|dipole|moment|polarizability|transition|energy|function|field|initialization|manipulation|readout|spin|rely|trion|state|state|resolution|measurement|spectrum|dipole|moment|fidelity|gate|spin|qubit
10.1038/srep03405,magnetism|fep|graphene|spin|switch|complex|surface|topic|area|nanospintronic|graphene|surface|physisorption|magnet|graphene|spin|state|iron|porphyrin|fep|molecule|initio|density|calculation|graphene|layer|surface|fep|exchange|interaction|fep|introduction|defect|graphene|variety|exchange|interaction|defect|axis|magnetization|strength|anisotropy|energy|spin|contribution|way|magnetism|defect|graphene|potential|spin|qubit|gate|nanospintronic
10.1038/ncomms2854,quantum coherence|polytype|control|spin|qubit|silicon|carbide|crystal|defect|spin|candidate|state|quantum|information|nitrogen|vacancy|centre|diamond|spin|set|capability|material|designer|spin|property|polytype|host|spin|state|state|room|temperature|prevalence|spin|coherence|crystal|polymorphism|degree|freedom|engineering|spin|qubit|spin|coherence|time|electron|electron|resonance|dipole|interaction|spin|ensemble|inequivalent|lattice|site|crystal|spin|transition|energy|inequivalent|state|interaction|route|dipole|network|spin
10.1103/PhysRevB.88.075206,quantum device|spin|coherence|diamond|qubit|temperature|anneal|spin|nitrogen|vacancy|defect|diamond|candidate|state|qubit|fabrication|spin|defect|position|introduction|defect|property|stability|spin|coherence|charge|state|nitrogen|ion|implantation|position|spin|qubit|precision|date|coherence|qubit|way|presence|radiation|damage|temperature|anneal|degree|coherence|room|temperature|implantation|defect|purity|crystal|chemical|vapor|diamond|coherence|context|behavior|defect|spin
10.1103/PhysRevB.88.085314,quantum dot|quantum dot|quantum dot|quantum dot|hyperfine|interaction|dephase|spin|qubit|semiconductor|dephase|electron|spin|state|singlet|triplet|split|hamiltonian|mix|field|quantum|theory|resummation|ring|diagram|regime|value|field|singlet|triplet|split|inhomogeneity|field|induction|hahn|echo|decay|superposition|singlet|triplet|state|singlet|triplet|qubit|exchange|gate|error|spin|qubit|semiconductor|silicon
10.1038/NPHYS2731,spin|polarization|fluctuation|semiconductor|nanowire|measurement|resonance|matter|presence|fluctuation|root|polarization|ensemble|spin|spin|ingredient|scale|resonance|prominence|consequence|resonance|image|resolution|size|scale|spin|fluctuation|polarization|dynamic|spin|order|nanometre|scale|ensemble|spin|fluctuation|polarization|distribution|route|signal|nanometre|scale|volume|spin|way|field|electron|spin|qubit|state
10.1038/nphys2514,quantum dot|quantum dot|element|measurement|hole|spin|interaction|valence|band|hole|spin|couple|hole|interaction|picture|mechanism|magnitude|hole|hyperfine|chemical|element|gaas|gaas|inp|gainp|gaas|algaas|contrary|hole|sign|cation|anion|electron|change|contribution|symmetry|orbital|contribution|orbital|find|information|composition|valence|verification|bloch|wavefunction|semiconductor|contribution|orbital|mechanism|hole|spin|decoherence
10.1038/NMAT3499,quantum state|quantum|control|qubit|resonance|spin|timescale|nanosecond|microsecond|dilute|spin|order|magnitude|coherence|scheme|information|process|spin|superposition|spin|state|bismuth|silicon|control|state|order|magnitude|experiment|coherence|order|magnitude|manipulation|spin|impurity|agreement|experiment|theory|resonance|position|intensity|oscillation|frequency|spin|material|step|ion|trap
10.1103/PhysRevB.87.205432,quantum dot|quantum dot|electron|spin|relaxation|graphene|nanoribbon|graphene|host|material|electron|spin|qubit|potential|coherence|armchair|graphene|nanoribbon|agnrs|band|gap|valley|degeneracy|spin|lifetime|spin|relaxation|zeeman|energy|lattice|vibration|spin|orbit|electron|phonon|couple|couple|range|second|reason|phonon|density|state|van|hove|singularity|interference|relaxation|mechanism|van|vleck|cancellation|field|couple|plane|mode|order|structure|agnrs|spin|measure|coherence|advance|production|nanoribbon|spintronic
10.1103/PhysRevA.87.022306,quantum computing|quantum computing|logic|register|spin|state|spin|architecture|notion|spin|chain|state|transfer|imperfection|disorder|decoherence|range|couple|length|chain|interplay|disorder|localization|decoherence|channel|fidelity|range|couple|lifetime|mediate|eigenmode|simulation|chain|length|show|fidelity|decay|extension|protocol|oscillator|quantum|mirror|architecture|spin|qubit|number|qubit|gate|spin|qubit|error|threshold|gate|state|transfer|range|logic|nitrogen|vacancy|register|diamond|disorder|numeric|fidelity|gate|presence|disorder|doi
10.1103/PhysRevB.88.085201,nitrogen vacancy|nitrogen vacancy|nitrogen vacancy|entanglement|spin|diamond|resonator|challenge|spin|qubit|impurity|diamond|couple|strength|spin|task|mind|type|magneto|nano|resonator|functionality|field|deflection|cantilever|oscillate|spin|diamond|cantilever|film|aspect|stress|field|torque|cantilever|deflection|value|parameter|asymmetry|cantilever|deflection|characteristic|couple|strength|spin|degree|entanglement|stress|field|torque|proposal|potential|couple|strength|spin|couple|strength|proposal|couple|strength|rabl|rabl|cappellaro|gurudev|dutt|jiang|maze|phy|rev
10.1103/PhysRevB.88.045307,donor|spin|field|lithium|donor|spin|silicon|anisotropy|mass|anisotropy|susceptibility|dalgarno|lewis|summation|theory|field|domain|donor|ionization|threshold|stark|tune|electron|spin|resonance|experiment|susceptibility|field|wave|function|field|limit|susceptibility|hand|energy|level|shift|donor|stress|anisotropy|valley|orbit|split|donor|spin|orbit|interaction|stress|modulation|donor|spin|factor|electric|field|influence|strain|factor|shift|strain|limit|requirement|material|purity|factor|shift|implication|information|process|spin|qubit
